scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
4,37800001,37900000,37850148,6452,2570,66.625,35.125,0.3096,0.051,0.0356,autosome,micro
4,37900001,38000000,37948058,7102,2761,76.625,57.125,0.1458,0.0297,0.0197,autosome,micro
4,38000001,38100000,38046444,6846,2445,64.875,39.875,0.2387,0.0456,0.0317,autosome,micro
4,38100001,38200000,38149788,5684,1976,39.75,32.5,0.1003,0.0144,0.0093,autosome,micro
4,38200001,38300000,38247232,7057,2605,50.25,58.25,-0.0737,-0.015,-0.0092,autosome,micro
4,38300001,38400000,38344683,6173,2275,41.75,36.25,0.0705,0.0115,0.0078,autosome,micro
4,38400001,38500000,38452598,7093,2681,70.625,46.875,0.2021,0.0414,0.026,autosome,micro
4,38500001,38600000,38551229,6622,2651,65.75,43.5,0.2037,0.0376,0.0249,autosome,micro
4,38600001,38700000,38651367,5950,2262,45.625,23.375,0.3225,0.0424,0.0278,autosome,micro
4,38700001,38800000,38748415,5930,2394,44.125,24.375,0.2883,0.0363,0.0243,autosome,micro
4,38800001,38900000,38850172,6812,2448,59.125,41.375,0.1766,0.0342,0.0227,autosome,micro
4,38900001,39000000,38948085,6429,2471,54,30,0.2857,0.0476,0.0335,autosome,micro
4,39000001,39100000,39052930,5509,2237,89.375,22.375,0.5996,0.1394,0.0939,autosome,micro
4,39100001,39200000,39146043,6131,2413,50,32.5,0.2121,0.0331,0.022,autosome,micro
4,39200001,39300000,39250725,6064,2494,39.25,26.25,0.1985,0.0226,0.0155,autosome,micro
4,39300001,39400000,39349759,5575,2212,39.125,26.375,0.1947,0.0277,0.0179,autosome,micro
4,39400001,39500000,39451679,5665,2158,40.5,30.5,0.1408,0.0218,0.0143,autosome,micro
4,39500001,39600000,39549994,6707,2491,48,33.25,0.1815,0.0266,0.0183,autosome,micro
4,39600001,39700000,39650855,6324,2509,123.25,36.5,0.543,0.1433,0.0929,autosome,micro
4,39700001,39800000,39749462,7019,2598,61.5,51.75,0.0861,0.0169,0.0111,autosome,micro
4,39800001,39900000,39851225,6787,2391,74.25,45.75,0.2375,0.0523,0.0354,autosome,micro
4,39900001,40000000,39950623,6600,2413,49.75,44.75,0.0529,0.0096,0.0064,autosome,micro
4,40000001,40100000,40050035,6916,2598,62.75,43.75,0.1784,0.0319,0.0211,autosome,micro
4,40100001,40200000,40147308,5463,1894,23.75,37.75,-0.2276,-0.0316,-0.0211,autosome,micro
4,40200001,40300000,40249138,6463,2296,45.75,17.75,0.4409,0.05,0.0347,autosome,micro
4,40300001,40400000,40349692,6229,2523,49.75,25.25,0.3267,0.043,0.0286,autosome,micro
4,40400001,40500000,40450184,6211,2438,40.875,22.875,0.2824,0.0321,0.0217,autosome,micro
4,40500001,40600000,40548634,5754,2020,37.5,13.25,0.4778,0.0514,0.0374,autosome,micro
4,40600001,40700000,40649401,5472,2113,36.5,14.5,0.4314,0.0485,0.0327,autosome,micro
4,40700001,40800000,40751389,5471,2094,36.375,22.875,0.2278,0.0309,0.0214,autosome,micro
4,40800001,40900000,40850036,5256,2083,30.875,29.125,0.0292,0.0039,0.0026,autosome,micro
4,40900001,41000000,40951635,6414,2387,37.75,28.5,0.1396,0.0176,0.0119,autosome,micro
4,41000001,41100000,41049440,5484,2154,17.75,14.5,0.1008,0.0068,0.0049,autosome,micro
4,41100001,41200000,41150253,5890,2336,30,21.75,0.1594,0.0167,0.0113,autosome,micro
4,41200001,41300000,41249286,6282,2543,31.375,17.125,0.2938,0.0259,0.0179,autosome,micro
4,41300001,41400000,41350072,5161,1973,38.75,25.75,0.2016,0.0255,0.0171,autosome,micro
4,41400001,41500000,41452654,5137,1882,23.625,31.625,-0.1448,-0.0148,-0.011,autosome,micro
4,41500001,41600000,41549381,5976,2201,57,24,0.4074,0.0536,0.0393,autosome,micro
4,41600001,41700000,41651055,6531,2366,54.5,44.25,0.1038,0.0197,0.0131,autosome,micro
4,41700001,41800000,41751938,6368,2298,39.125,34.125,0.0683,0.0098,0.0068,autosome,micro
4,41800001,41900000,41850657,5044,1910,37.375,14.625,0.4375,0.0576,0.0397,autosome,micro
4,41900001,42000000,41948441,5783,2280,28.25,18.25,0.2151,0.0211,0.0152,autosome,micro
4,42000001,42100000,42048766,6326,2344,41,30.5,0.1469,0.0222,0.0143,autosome,micro
4,42100001,42200000,42148359,5481,2117,63,18.25,0.5508,0.0868,0.0561,autosome,micro
4,42200001,42300000,42250613,5550,2101,33,30.75,0.0353,0.0051,0.0034,autosome,micro
4,42300001,42400000,42349153,6195,2403,36.25,38.5,-0.0301,-0.0043,-0.0029,autosome,micro
4,42400001,42500000,42448963,5434,2030,29.875,27.375,0.0437,0.0059,0.0039,autosome,micro
4,42500001,42600000,42552104,6260,2352,43.25,31.5,0.1572,0.0218,0.0152,autosome,micro
4,42600001,42700000,42650134,5987,2331,29.25,28.75,0.0086,0.001,0.0007,autosome,micro
4,42700001,42800000,42746836,5638,2096,34.125,22.625,0.2026,0.0262,0.0177,autosome,micro
4,42800001,42900000,42851560,6123,2377,29.75,16,0.3005,0.0266,0.019,autosome,micro
4,42900001,43000000,42949185,5912,2288,48,27.5,0.2715,0.0428,0.029,autosome,micro
4,43000001,43100000,43050920,5347,1886,22.75,14.25,0.2297,0.0179,0.0123,autosome,micro
4,43100001,43200000,43148866,5086,1970,20,14.25,0.1679,0.0121,0.0085,autosome,micro
4,43200001,43300000,43251364,4479,1784,17.625,8.125,0.3689,0.0226,0.0159,autosome,micro
4,43300001,43400000,43349770,5168,1989,20.25,19.5,0.0189,0.0017,0.0012,autosome,micro
4,43400001,43500000,43450023,5447,2136,21.25,17.5,0.0968,0.0083,0.0058,autosome,micro
4,43500001,43600000,43549521,5556,2040,20.75,14.75,0.169,0.0132,0.0089,autosome,micro
4,43600001,43700000,43650896,5337,1944,27.75,24.25,0.0673,0.0088,0.006,autosome,micro
4,43700001,43800000,43753143,5620,2096,40.75,36.75,0.0516,0.0085,0.0056,autosome,micro
4,43800001,43900000,43850521,5877,2193,28,21,0.1429,0.0144,0.01,autosome,micro
4,43900001,44000000,43947461,5700,2170,11.25,18.5,-0.2437,-0.014,-0.0088,autosome,micro
4,44000001,44100000,44051406,5822,2159,44.25,38.5,0.0695,0.011,0.0068,autosome,micro
4,44100001,44200000,44147142,5513,1939,50.5,34.25,0.1917,0.0327,0.0226,autosome,micro
4,44200001,44300000,44248993,5931,2036,23,18.25,0.1152,0.0103,0.0073,autosome,micro
4,44300001,44400000,44348187,5937,2172,31.875,12.875,0.4246,0.0334,0.023,autosome,micro
4,44400001,44500000,44451176,6193,2204,32.5,33.75,-0.0189,-0.0024,-0.0017,autosome,micro
4,44500001,44600000,44553352,6963,2423,42.25,33.25,0.1192,0.0175,0.0122,autosome,micro
4,44600001,44700000,44648112,5952,1923,36.75,24.25,0.2049,0.0302,0.0212,autosome,micro
4,44700001,44800000,44749750,5853,2295,49.625,29.875,0.2484,0.0368,0.0258,autosome,micro
4,44800001,44900000,44850646,6435,2309,59.625,56.375,0.028,0.0061,0.0041,autosome,micro
4,44900001,45000000,44946329,5678,2031,45.625,38.875,0.0799,0.0153,0.0099,autosome,micro
4,45000001,45100000,45047836,6743,2373,55,57,-0.0179,-0.0039,-0.0025,autosome,micro
4,45100001,45200000,45149365,6642,2712,71,60.5,0.0798,0.0176,0.0111,autosome,micro
4,45200001,45300000,45250630,6692,2489,43.125,33.875,0.1201,0.0179,0.0123,autosome,micro
4,45300001,45400000,45354421,6071,2251,45.5,29.75,0.2093,0.0341,0.023,autosome,micro
4,45400001,45500000,45450532,7003,2859,41.625,49.375,-0.0852,-0.0135,-0.0089,autosome,micro
4,45500001,45600000,45550250,6551,2584,60.75,34.75,0.2723,0.0491,0.0309,autosome,micro
4,45600001,45700000,45648547,6750,2763,31.375,32.625,-0.0195,-0.0024,-0.0016,autosome,micro
4,45700001,45800000,45749432,6308,2553,38.25,23.75,0.2339,0.0281,0.0189,autosome,micro
4,45800001,45900000,45848889,7101,2764,50.125,45.375,0.0497,0.0082,0.0052,autosome,micro
4,45900001,46000000,45950097,6584,2592,41.625,48.125,-0.0724,-0.0134,-0.0088,autosome,micro
4,46000001,46100000,46049525,6787,2538,56,44.25,0.1172,0.0209,0.0144,autosome,micro
4,46100001,46200000,46150157,6856,2712,85.875,36.625,0.402,0.0854,0.0568,autosome,micro
4,46200001,46300000,46250527,6839,2605,50.125,38.125,0.136,0.0221,0.0145,autosome,micro
4,46300001,46400000,46351032,6968,2751,52.625,54.125,-0.0141,-0.0025,-0.0016,autosome,micro
4,46400001,46500000,46450393,6935,2713,58.5,47.5,0.1038,0.02,0.0133,autosome,micro
4,46500001,46600000,46548898,6726,2588,57.5,24.5,0.4024,0.0626,0.0426,autosome,micro
4,46600001,46700000,46650356,6319,2261,40.25,35.25,0.0662,0.0093,0.0065,autosome,micro
4,46700001,46800000,46747363,6790,2576,58.25,58,0.0022,0.0004,0.0003,autosome,micro
4,46800001,46900000,46852872,6342,2324,160.625,23.875,0.7412,0.3151,0.1967,autosome,micro
4,46900001,47000000,46951064,6815,2667,164.5,30,0.6915,0.283,0.1677,autosome,micro
4,47000001,47100000,47050744,7242,2756,172.875,31.875,0.6886,0.291,0.1697,autosome,micro
4,47100001,47200000,47148821,6456,2397,142.875,22.875,0.724,0.2956,0.179,autosome,micro
4,47200001,47300000,47252305,6477,2648,104.75,37.25,0.4754,0.1228,0.085,autosome,micro
4,47300001,47400000,47350551,7092,2652,50,49.25,0.0076,0.0013,0.0009,autosome,micro
4,47400001,47500000,47448971,7060,2765,64.625,23.625,0.4646,0.0792,0.053,autosome,micro
4,47500001,47600000,47551279,6837,2689,75.875,31.375,0.4149,0.0833,0.0574,autosome,micro
4,47600001,47700000,47647635,6608,2620,49.25,21.5,0.3922,0.0485,0.0347,autosome,micro
4,47700001,47800000,47751824,6436,2505,53.125,26.875,0.3281,0.048,0.0319,autosome,micro
4,47800001,47900000,47849085,6782,2744,72.5,46.25,0.2211,0.044,0.0292,autosome,micro
4,47900001,48000000,47950438,6017,2372,48.75,43.5,0.0569,0.0103,0.0067,autosome,micro
4,48000001,48100000,48048119,6137,2405,40.375,25.375,0.2281,0.0369,0.0247,autosome,micro
4,48100001,48200000,48149569,5547,2151,44.5,23,0.3185,0.0429,0.0295,autosome,micro
4,48200001,48300000,48251947,5923,2317,40.75,20.5,0.3306,0.0409,0.0293,autosome,micro
4,48300001,48400000,48353135,6118,2446,59.125,27.625,0.3631,0.0649,0.0442,autosome,micro
4,48400001,48500000,48448571,6648,2522,62.875,45.125,0.1644,0.0365,0.0245,autosome,micro
4,48500001,48600000,48549113,6494,2590,34.375,42.375,-0.1042,-0.0155,-0.0105,autosome,micro
4,48600001,48700000,48651451,6868,2672,57.75,44.75,0.1268,0.0243,0.0161,autosome,micro
4,48700001,48800000,48749744,6820,2845,71.75,62.5,0.0689,0.0174,0.0111,autosome,micro
4,48800001,48900000,48850231,7109,2711,59.5,69.5,-0.0775,-0.0185,-0.0114,autosome,micro
4,48900001,49000000,48949669,6668,2468,77.25,56.25,0.1573,0.0372,0.0239,autosome,micro
4,49000001,49100000,49048606,7156,2592,81.625,55.375,0.1916,0.0444,0.0306,autosome,micro
4,49100001,49200000,49150104,7511,2755,69.125,69.125,0,0,0,autosome,micro
4,49200001,49300000,49247471,7776,2928,70.5,43,0.2423,0.0418,0.0274,autosome,micro
4,49300001,49400000,49348451,6568,2428,58.75,43.25,0.152,0.0269,0.0185,autosome,micro
4,49400001,49500000,49449113,6721,2505,46.125,37.125,0.1081,0.0162,0.0113,autosome,micro
4,49500001,49600000,49550305,7481,2704,93.25,50.25,0.2997,0.0731,0.0508,autosome,micro
4,49600001,49700000,49650094,6700,2592,46.25,27.25,0.2585,0.0335,0.0241,autosome,micro
4,49700001,49800000,49747792,6744,2687,38.75,39,-0.0032,-0.0004,-0.0003,autosome,micro
4,49800001,49900000,49851585,6666,2482,25.625,31.625,-0.1048,-0.011,-0.0076,autosome,micro
4,49900001,50000000,49950109,6865,2498,37.5,39,-0.0196,-0.0028,-0.0019,autosome,micro
4,50000001,50100000,50046421,6648,2502,42.375,30.875,0.157,0.0248,0.0159,autosome,micro
4,50100001,50200000,50149196,6176,2325,40.5,24.75,0.2414,0.0284,0.0202,autosome,micro
4,50200001,50300000,50252350,6476,2724,41.125,25.375,0.2368,0.0255,0.0186,autosome,micro
4,50300001,50400000,50349089,6153,2413,53.375,27.125,0.3261,0.0507,0.0338,autosome,micro
4,50400001,50500000,50450269,7735,3016,77.125,75.625,0.0098,0.0021,0.0014,autosome,micro
4,50500001,50600000,50551089,6007,2352,43.75,27.25,0.2324,0.0354,0.0221,autosome,micro
4,50600001,50700000,50648204,5798,2296,35,25.25,0.1618,0.0197,0.0134,autosome,micro
4,50700001,50800000,50749876,6160,2356,54.625,36.375,0.2005,0.0338,0.0225,autosome,micro
4,50800001,50900000,50850195,6523,2623,76.625,64.375,0.0869,0.0199,0.0135,autosome,micro
4,50900001,51000000,50948907,6286,2341,54.5,37.75,0.1816,0.0328,0.0229,autosome,micro
4,51000001,51100000,51048270,5170,1875,24.125,28.375,-0.081,-0.0106,-0.0067,autosome,micro
4,51100001,51200000,51149974,5381,1948,21.5,19.25,0.0552,0.0053,0.0034,autosome,micro
4,51200001,51300000,51252908,5291,1990,44.75,20.75,0.3664,0.0486,0.0343,autosome,micro
4,51300001,51400000,51351220,6171,2494,52.375,52.625,-0.0024,-0.0004,-0.0003,autosome,micro
4,51400001,51500000,51448237,5777,2259,42.5,27.25,0.2186,0.0358,0.0241,autosome,micro
4,51500001,51600000,51552353,5833,2399,35.875,17.875,0.3349,0.033,0.0233,autosome,micro
4,51600001,51700000,51649270,6950,2669,63.125,43.375,0.1854,0.0376,0.0244,autosome,micro
4,51700001,51800000,51751493,6100,2543,68.25,30.75,0.3788,0.0746,0.0484,autosome,micro
4,51800001,51900000,51851031,7254,2729,61.125,61.125,0,0,0,autosome,micro
4,51900001,52000000,51950204,8209,3019,96.25,61.25,0.2222,0.052,0.0355,autosome,micro
4,52000001,52100000,52048606,7446,2799,78,55.75,0.1664,0.0355,0.0241,autosome,micro
4,52100001,52200000,52149608,6967,2569,89.5,54.5,0.2431,0.0631,0.0411,autosome,micro
4,52200001,52300000,52249344,7523,2695,77.625,58.875,0.1374,0.0314,0.0211,autosome,micro
4,52300001,52400000,52346550,7272,2766,77.5,56.5,0.1567,0.0356,0.0236,autosome,micro
4,52400001,52500000,52452092,7166,2988,68.125,49.875,0.1547,0.0295,0.019,autosome,micro
4,52500001,52600000,52547698,7480,2867,91,43.25,0.3557,0.0791,0.0521,autosome,micro
4,52600001,52700000,52653658,5579,2353,21.5,22,-0.0115,-0.001,-0.0007,autosome,micro
4,52700001,52800000,52746776,5511,2231,18.5,33,-0.2816,-0.031,-0.0217,autosome,micro
4,52800001,52900000,52851316,6458,2462,41.75,33.5,0.1096,0.0175,0.011,autosome,micro
4,52900001,53000000,52950577,8273,3098,77.125,60.625,0.1198,0.0262,0.0167,autosome,micro
4,53000001,53100000,53046501,6397,2535,64.125,56.125,0.0665,0.0143,0.0093,autosome,micro
4,53100001,53200000,53151735,6117,2307,59.25,20.5,0.4859,0.0809,0.056,autosome,micro
4,53200001,53300000,53247558,5810,2200,54,36.25,0.1967,0.0346,0.0234,autosome,micro
4,53300001,53400000,53350448,5065,1850,37.75,15.5,0.4178,0.0509,0.0335,autosome,micro
4,53400001,53500000,53453489,5277,1895,27.75,22.75,0.099,0.011,0.0071,autosome,micro
4,53500001,53600000,53551332,5507,2033,35.5,39.75,-0.0565,-0.0094,-0.0065,autosome,micro
4,53600001,53700000,53649815,6206,2475,35.25,25.25,0.1653,0.0173,0.0118,autosome,micro
4,53700001,53800000,53749397,5758,2042,21.375,23.875,-0.0552,-0.0048,-0.0033,autosome,micro
4,53800001,53900000,53851843,5765,2094,39.875,17.375,0.393,0.0522,0.0342,autosome,micro
4,53900001,54000000,53949539,5964,2071,118,13.25,0.7981,0.1899,0.125,autosome,micro
4,54000001,54100000,54048111,5362,1948,39.5,28.75,0.1575,0.0268,0.0176,autosome,micro
4,54100001,54200000,54151828,6168,2401,34.125,35.875,-0.025,-0.0032,-0.0023,autosome,micro
4,54200001,54300000,54249090,5421,2048,22.625,18.875,0.0904,0.0078,0.0056,autosome,micro
4,54300001,54400000,54348908,5196,1719,17.75,25.25,-0.1744,-0.0186,-0.0128,autosome,micro
4,54400001,54500000,54450317,5397,1893,48.75,21.75,0.383,0.0542,0.0375,autosome,micro
4,54500001,54600000,54547611,5657,1833,44.25,34.75,0.1203,0.0195,0.0139,autosome,micro
4,54600001,54700000,54651681,4563,1174,19,13,0.1875,0.0205,0.0149,autosome,micro
4,54700001,54800000,54749015,6144,1989,47,20,0.403,0.0504,0.0362,autosome,micro
4,54800001,54900000,54849381,7158,2479,47.375,70.125,-0.1936,-0.04,-0.0265,autosome,micro
4,54900001,55000000,54950496,6313,2295,39.25,44.25,-0.0599,-0.0091,-0.006,autosome,micro
4,55000001,55100000,55050644,6062,2123,56.625,34.875,0.2377,0.0467,0.0311,autosome,micro
4,55100001,55200000,55147896,6236,2329,54.5,28.75,0.3093,0.0471,0.0329,autosome,micro
4,55200001,55300000,55248794,6100,2154,34.75,26.75,0.1301,0.0198,0.0131,autosome,micro
4,55300001,55400000,55351422,6635,2297,46.5,28.5,0.24,0.0349,0.0239,autosome,micro
4,55400001,55500000,55449006,6422,1795,61,20.5,0.4969,0.0972,0.064,autosome,micro
4,55500001,55600000,55550060,5408,2030,30.625,17.875,0.2629,0.0259,0.0178,autosome,micro
4,55600001,55700000,55650831,5820,2130,26,17,0.2093,0.0169,0.0111,autosome,micro
4,55700001,55800000,55748124,6550,2551,55.25,37.25,0.1946,0.034,0.0224,autosome,micro
4,55800001,55900000,55849397,6349,2236,54.375,28.625,0.3102,0.0543,0.0362,autosome,micro
4,55900001,56000000,55950471,7277,2700,66,33,0.3333,0.0538,0.0367,autosome,micro
4,56000001,56100000,56051665,7088,2714,46.375,59.625,-0.125,-0.019,-0.0128,autosome,micro
4,56100001,56200000,56150137,7072,2713,60.5,41.25,0.1892,0.0306,0.0212,autosome,micro
4,56200001,56300000,56251288,7321,2869,45.75,52,-0.0639,-0.0101,-0.0068,autosome,micro
4,56300001,56400000,56346992,5839,2103,30.75,24,0.1233,0.0143,0.0092,autosome,micro
4,56400001,56500000,56448317,5112,2031,19.5,11,0.2787,0.0182,0.0119,autosome,micro
4,56500001,56600000,56551484,5780,2362,51.25,32,0.2312,0.0353,0.0235,autosome,micro
4,56600001,56700000,56647812,5826,2027,58.25,17.25,0.543,0.0853,0.0595,autosome,micro
4,56700001,56800000,56747676,5681,2251,21,17.75,0.0839,0.0048,0.0033,autosome,micro
4,56800001,56900000,56851936,5570,2089,41.5,18,0.395,0.0465,0.0336,autosome,micro
4,56900001,57000000,56946515,5984,1807,23.5,22.75,0.0162,0.0019,0.0013,autosome,micro
4,57000001,57100000,57052986,5514,2095,20,9,0.3793,0.0244,0.0161,autosome,micro
4,57100001,57200000,57147556,5483,2115,21,8.5,0.4237,0.023,0.0158,autosome,micro
4,57200001,57300000,57251027,5209,1923,29.75,21.5,0.161,0.0189,0.0124,autosome,micro
4,57300001,57400000,57350751,5641,2034,32,7.75,0.6101,0.0529,0.036,autosome,micro
4,57400001,57500000,57449758,6858,2320,44.625,24.125,0.2982,0.0413,0.0284,autosome,micro
4,57500001,57600000,57547331,5602,2158,67,41.5,0.235,0.0535,0.0354,autosome,micro
4,57600001,57700000,57647790,5673,2131,22.25,15.25,0.1867,0.0133,0.0094,autosome,micro
4,57700001,57800000,57751455,5982,2130,33.125,14.625,0.3874,0.0355,0.0237,autosome,micro
4,57800001,57900000,57850360,6295,2351,51.625,32.125,0.2328,0.0361,0.0243,autosome,micro
4,57900001,58000000,57950875,5913,2363,55.5,28.25,0.3254,0.0453,0.0315,autosome,micro
4,58000001,58100000,58049959,5911,2254,51.5,35.5,0.1839,0.0307,0.0208,autosome,micro
4,58100001,58200000,58149997,6570,2226,40.75,26,0.221,0.0305,0.0212,autosome,micro
4,58200001,58300000,58247881,5979,1965,29.75,18.75,0.2268,0.0233,0.0164,autosome,micro
4,58300001,58400000,58348409,6304,2173,59.5,26.75,0.3797,0.0637,0.0419,autosome,micro
4,58400001,58500000,58454459,7067,2335,33.375,32.125,0.0191,0.0024,0.0016,autosome,micro
4,58500001,58600000,58551359,6504,2562,52,30.75,0.2568,0.0379,0.0263,autosome,micro
4,58600001,58700000,58649485,6319,2187,62.625,34.875,0.2846,0.056,0.0363,autosome,micro
4,58700001,58800000,58753420,6036,2202,31.75,32.25,-0.0078,-0.001,-0.0007,autosome,micro
4,58800001,58900000,58847383,5658,2240,36.25,26.5,0.1554,0.0186,0.0129,autosome,micro
4,58900001,59000000,58950476,6029,2374,39.5,27.75,0.1747,0.0224,0.0156,autosome,micro
4,59000001,59100000,59050977,6267,2407,28.75,25.25,0.0648,0.0067,0.0045,autosome,micro
4,59100001,59200000,59153861,6305,2467,42.5,23.75,0.283,0.037,0.0244,autosome,micro
4,59200001,59300000,59247175,6706,2595,35.75,36.5,-0.0104,-0.0014,-0.0009,autosome,micro
4,59300001,59400000,59351242,5754,2193,40.875,20.375,0.3347,0.0422,0.0303,autosome,micro
4,59400001,59500000,59450438,7256,2571,76,37.25,0.3422,0.0699,0.0436,autosome,micro
4,59500001,59600000,59548055,5566,1907,68.25,41.75,0.2409,0.0609,0.04,autosome,micro
4,59600001,59700000,59649630,5970,2135,59.75,37.25,0.232,0.0533,0.0329,autosome,micro
4,59700001,59800000,59752799,6547,2274,59.75,39.5,0.204,0.0433,0.029,autosome,micro
4,59800001,59900000,59848802,6789,2558,56.125,40.625,0.1602,0.0273,0.0164,autosome,micro
4,59900001,60000000,59951291,6056,2415,66.5,26.5,0.4301,0.0688,0.0475,autosome,micro
4,60000001,60100000,60053655,7550,2921,64,53,0.094,0.016,0.0105,autosome,micro
4,60100001,60200000,60149876,8119,2966,105.75,79.5,0.1417,0.039,0.0248,autosome,micro
4,60200001,60300000,60251735,8414,3094,127.25,65,0.3238,0.0909,0.0605,autosome,micro
4,60300001,60400000,60348951,7870,2861,72.375,70.625,0.0122,0.0025,0.0017,autosome,micro
4,60400001,60500000,60451413,7843,3078,85.375,60.125,0.1735,0.0387,0.0256,autosome,micro
4,60500001,60600000,60548588,7963,2777,82.25,72,0.0665,0.0136,0.009,autosome,micro
4,60600001,60700000,60648976,7689,2883,73.875,48.875,0.2037,0.0386,0.0256,autosome,micro
4,60700001,60800000,60750737,7331,2488,54,49.25,0.046,0.0094,0.0059,autosome,micro
4,60800001,60900000,60850893,7635,2764,83,40.75,0.3414,0.0654,0.0434,autosome,micro
4,60900001,61000000,60947046,6557,2152,57.25,29.75,0.3161,0.0558,0.0377,autosome,micro
4,61000001,61100000,61039504,5256,1673,44.875,28.125,0.2295,0.0489,0.0295,autosome,micro
4,61100001,61200000,61162801,4698,1519,30.375,11.375,0.4551,0.0565,0.0381,autosome,micro
4,61200001,61300000,61254490,8201,2827,77.125,52.625,0.1888,0.0363,0.0245,autosome,micro
4,61300001,61400000,61350323,8616,3147,135,98.5,0.1563,0.0364,0.0247,autosome,micro
4,61400001,61500000,61449066,8799,3396,87,72.5,0.0909,0.0167,0.0113,autosome,micro
4,61500001,61600000,61546497,9067,3234,88.375,64.375,0.1571,0.031,0.0206,autosome,micro
4,61600001,61700000,61649719,8434,3132,94.25,70.25,0.1459,0.0319,0.0216,autosome,micro
4,61700001,61800000,61748261,8904,3335,101.25,81,0.1111,0.0252,0.0164,autosome,micro
4,61800001,61900000,61847008,7717,2668,76.125,39.125,0.321,0.0588,0.0399,autosome,micro
4,61900001,62000000,61951120,7828,3170,109.625,69.875,0.2214,0.0586,0.039,autosome,micro
4,62000001,62100000,62048829,8330,3570,97.5,55.5,0.2745,0.0592,0.0407,autosome,micro
4,62100001,62200000,62153206,7954,3078,96.875,65.125,0.196,0.0477,0.0309,autosome,micro
4,62200001,62300000,62249259,8850,3177,112.625,65.625,0.2637,0.062,0.0419,autosome,micro
4,62300001,62400000,62346636,7858,2953,98,60,0.2405,0.0551,0.0379,autosome,micro
4,62400001,62500000,62449550,7760,2809,86,83.25,0.0162,0.0045,0.0027,autosome,micro
4,62500001,62600000,62550018,8069,2797,77.125,66.375,0.0749,0.0158,0.0104,autosome,micro
4,62600001,62700000,62652314,9193,3169,147.125,104.125,0.1711,0.0557,0.0358,autosome,micro
4,62700001,62800000,62752563,5746,1921,60,35.5,0.2565,0.0529,0.0365,autosome,micro
4,62800001,62900000,62846939,5815,1897,62.75,26.25,0.4101,0.0846,0.0576,autosome,micro
4,62900001,63000000,62950047,7736,2706,87.75,56.25,0.2188,0.0587,0.0379,autosome,micro
4,63000001,63100000,63048596,7030,2764,79.375,40.625,0.3229,0.0695,0.0443,autosome,micro
4,63100001,63200000,63147850,6242,2126,76.5,29.75,0.44,0.1142,0.0721,autosome,micro
4,63200001,63300000,63252272,7012,2416,75.125,39.625,0.3094,0.0816,0.0519,autosome,micro
4,63300001,63400000,63346856,7558,2825,97.5,43.5,0.383,0.0985,0.0617,autosome,micro
4,63400001,63500000,63448923,6294,2307,48.875,42.625,0.0683,0.0143,0.0089,autosome,micro
4,63500001,63600000,63548831,6923,2559,83.875,27.125,0.5113,0.1302,0.0829,autosome,micro
4,63600001,63700000,63640713,3120,973,32.875,26.375,0.1097,0.0294,0.0195,autosome,micro
4,63700001,63800000,63752727,6836,2364,111,75.5,0.1903,0.0662,0.0401,autosome,micro
4,63800001,63900000,63849049,7095,2037,92.875,52.625,0.2766,0.0788,0.0519,autosome,micro
4,63900001,64000000,63950174,6752,1772,70.625,55.125,0.1233,0.0345,0.0224,autosome,micro
4,64000001,64100000,64047465,7215,2089,103.625,53.875,0.3159,0.0862,0.0569,autosome,micro
4,64100001,64200000,64152248,6583,2130,97.375,64.375,0.204,0.0619,0.0393,autosome,micro
4,64200001,64300000,64250245,7932,2622,114.25,66.5,0.2642,0.0773,0.0489,autosome,micro
4,64300001,64400000,64348341,8198,2341,102.5,72,0.1748,0.0532,0.0336,autosome,micro
4,64400001,64500000,64450816,8414,2344,100.875,73.375,0.1578,0.0431,0.0286,autosome,micro
4,64500001,64600000,64532623,2984,908,36.625,30.125,0.0974,0.0249,0.0172,autosome,micro
4,64600001,64700000,64653210,2239,785,33.75,13,0.4439,0.1065,0.067,autosome,micro
4,64700001,64800000,64753112,2423,880,53.75,24.75,0.3694,0.1079,0.0763,autosome,micro
4,64800001,64900000,64856885,8067,2745,110.5,60.5,0.2924,0.0678,0.0463,autosome,micro
4,64900001,65000000,64950878,9327,3063,87.75,78.25,0.0572,0.0116,0.0077,autosome,micro
4,65000001,65100000,65049131,8936,3073,120.5,90,0.1449,0.0355,0.0234,autosome,micro
4,65100001,65200000,65151557,9581,3439,89.125,66.875,0.1426,0.023,0.0164,autosome,micro
4,65200001,65300000,65250784,10841,3990,181.25,96.5,0.3051,0.0733,0.0511,autosome,micro
4,65300001,65400000,65347475,9135,3176,111.125,92.625,0.0908,0.021,0.0137,autosome,micro
4,65400001,65500000,65450249,8098,2953,100.625,46.375,0.369,0.0691,0.0452,autosome,micro
4,65500001,65600000,65549809,8973,3095,79.625,73.375,0.0408,0.0078,0.0049,autosome,micro
4,65600001,65700000,65648769,8838,2906,98.75,79,0.1111,0.0231,0.0148,autosome,micro
4,65700001,65800000,65748926,8517,2911,62,42.5,0.1866,0.0238,0.016,autosome,micro
4,65800001,65900000,65849739,7904,2720,48.125,38.625,0.1095,0.0121,0.0083,autosome,micro
4,65900001,66000000,65943883,5957,1920,61.5,49.25,0.1106,0.0266,0.0162,autosome,micro
