scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
8,16000001,16100000,16050503,6044,2427,28.75,61.75,-0.3646,-0.0476,-0.0338,autosome,micro
8,16100001,16200000,16152212,5624,2353,54.5,39.75,0.1565,0.0241,0.0165,autosome,micro
8,16200001,16300000,16248616,5732,2430,35.5,44.75,-0.1153,-0.0143,-0.0098,autosome,micro
8,16300001,16400000,16346946,5316,2181,34.125,35.875,-0.025,-0.0028,-0.002,autosome,micro
8,16400001,16500000,16446836,5560,2389,13.75,70,-0.6716,-0.0843,-0.0587,autosome,micro
8,16500001,16600000,16551554,5789,2401,32.5,33.5,-0.0152,-0.0016,-0.0011,autosome,micro
8,16600001,16700000,16649138,5893,2511,32.25,35.75,-0.0515,-0.0056,-0.0041,autosome,micro
8,16700001,16800000,16746594,5823,2474,23.25,72.5,-0.5144,-0.0748,-0.052,autosome,micro
8,16800001,16900000,16849696,6244,2457,75.25,73.25,0.0135,0.0029,0.0019,autosome,micro
8,16900001,17000000,16949181,5840,2273,28.875,45.875,-0.2274,-0.029,-0.0204,autosome,micro
8,17000001,17100000,17051055,5986,2423,35.25,34,0.0181,0.0021,0.0015,autosome,micro
8,17100001,17200000,17151287,6196,2706,29.25,56.5,-0.3178,-0.0365,-0.0258,autosome,micro
8,17200001,17300000,17252138,6085,2493,34,50.5,-0.1953,-0.0233,-0.0168,autosome,micro
8,17300001,17400000,17347788,6102,2514,26,42.5,-0.2409,-0.0258,-0.0182,autosome,micro
8,17400001,17500000,17450033,6316,2749,59.375,83.125,-0.1667,-0.0314,-0.0225,autosome,micro
8,17500001,17600000,17549324,6349,2655,53.5,64,-0.0894,-0.0138,-0.0097,autosome,micro
8,17600001,17700000,17648541,6638,2551,66.625,53.875,0.1058,0.0157,0.0114,autosome,micro
8,17700001,17800000,17748972,5855,2176,37.75,56,-0.1947,-0.0296,-0.0204,autosome,micro
8,17800001,17900000,17852882,6706,2615,45.25,52.5,-0.0742,-0.01,-0.0069,autosome,micro
8,17900001,18000000,17949870,6574,2507,41.75,54.25,-0.1302,-0.0171,-0.0118,autosome,micro
8,18000001,18100000,18049056,6550,2806,68.75,63.75,0.0377,0.0068,0.0047,autosome,micro
8,18100001,18200000,18150540,5543,2271,31.75,53.75,-0.2573,-0.0331,-0.0224,autosome,micro
8,18200001,18300000,18252845,6715,2669,50.75,56,-0.0492,-0.007,-0.0049,autosome,micro
8,18300001,18400000,18349607,5833,2361,51.5,63.75,-0.1063,-0.0196,-0.0132,autosome,micro
8,18400001,18500000,18449474,5741,2539,35.375,33.125,0.0328,0.0039,0.0026,autosome,micro
8,18500001,18600000,18550075,5686,2324,25,26.25,-0.0244,-0.0021,-0.0014,autosome,micro
8,18600001,18700000,18651928,6205,2751,40,69.75,-0.2711,-0.0398,-0.0276,autosome,micro
8,18700001,18800000,18748302,5515,2348,43.25,49.5,-0.0674,-0.0096,-0.0065,autosome,micro
8,18800001,18900000,18851461,6324,2528,47,65.25,-0.1626,-0.0254,-0.0174,autosome,micro
8,18900001,19000000,18947820,6535,2531,35.625,55.375,-0.217,-0.0299,-0.0213,autosome,micro
8,19000001,19100000,19049762,6437,2543,45.5,80.5,-0.2778,-0.0515,-0.0353,autosome,micro
8,19100001,19200000,19150054,6952,2690,54.75,85.25,-0.2179,-0.0405,-0.0285,autosome,micro
8,19200001,19300000,19249599,6669,2592,67.875,51.375,0.1384,0.0255,0.0178,autosome,micro
8,19300001,19400000,19347787,5960,2300,45.75,70.5,-0.2129,-0.0391,-0.027,autosome,micro
8,19400001,19500000,19451872,6633,2560,60.25,69.25,-0.0695,-0.0126,-0.0088,autosome,micro
8,19500001,19600000,19549486,6457,2552,51.25,50.75,0.0049,0.0008,0.0005,autosome,micro
8,19600001,19700000,19654381,6603,2765,54.25,78,-0.1796,-0.0298,-0.0202,autosome,micro
8,19700001,19800000,19748115,7048,2848,40.375,93.375,-0.3963,-0.0719,-0.0501,autosome,micro
8,19800001,19900000,19848863,6804,2678,40.25,79.75,-0.3292,-0.0545,-0.0385,autosome,micro
8,19900001,20000000,19948964,6877,2736,52.125,91.625,-0.2748,-0.0509,-0.0362,autosome,micro
8,20000001,20100000,20048637,6383,2506,42.875,73.375,-0.2624,-0.0439,-0.0306,autosome,micro
8,20100001,20200000,20148475,5819,2346,30.75,36.25,-0.0821,-0.0094,-0.0066,autosome,micro
8,20200001,20300000,20251772,5641,2239,30,60.75,-0.3388,-0.0555,-0.0386,autosome,micro
8,20300001,20400000,20347598,5942,2413,44,57,-0.1287,-0.0189,-0.0129,autosome,micro
8,20400001,20500000,20449757,5616,2290,10.875,51.625,-0.652,-0.0604,-0.0401,autosome,micro
8,20500001,20600000,20550988,6409,2668,32.5,93.5,-0.4841,-0.0781,-0.0551,autosome,micro
8,20600001,20700000,20649470,7016,2775,67,92.5,-0.1599,-0.033,-0.0226,autosome,micro
8,20700001,20800000,20747185,6689,2485,49.5,62.5,-0.1161,-0.0196,-0.0135,autosome,micro
8,20800001,20900000,20850755,6728,2504,85.875,88.375,-0.0143,-0.0032,-0.0023,autosome,micro
8,20900001,21000000,20950827,6125,2425,51.375,75.125,-0.1877,-0.0336,-0.0238,autosome,micro
8,21000001,21100000,21051116,6637,2443,55.625,99.875,-0.2846,-0.0676,-0.0446,autosome,micro
8,21100001,21200000,21152929,7912,3080,94.5,111.75,-0.0836,-0.02,-0.0135,autosome,micro
8,21200001,21300000,21245038,6988,2756,46.125,128.125,-0.4706,-0.1051,-0.0703,autosome,micro
8,21300001,21400000,21337476,5023,1977,47.25,67.5,-0.1765,-0.037,-0.0247,autosome,micro
8,21400001,21500000,21452821,1656,722,8.75,7.25,0.0938,0.0062,0.0046,autosome,micro
8,21500001,21600000,21553744,2067,993,10.5,14.5,-0.16,-0.0187,-0.0126,autosome,micro
8,21600001,21700000,21638915,2822,1503,19.625,18.625,0.0261,0.0031,0.0023,autosome,micro
8,21700001,21800000,21752169,2194,945,15.25,11.5,0.1402,0.0141,0.0087,autosome,micro
8,21800001,21900000,21848920,1917,789,7.75,6,0.1273,0.0083,0.0052,autosome,micro
8,21900001,22000000,21947704,1669,700,14.75,12,0.1028,0.0121,0.0083,autosome,micro
8,22000001,22100000,22065907,4161,1643,33.875,78.125,-0.3951,-0.096,-0.0675,autosome,micro
8,22100001,22200000,22148323,8786,3395,106.125,161.625,-0.2073,-0.0557,-0.0366,autosome,micro
8,22200001,22300000,22248877,7154,2698,77,181,-0.4031,-0.1343,-0.087,autosome,micro
8,22300001,22400000,22348735,7926,2918,77.25,99,-0.1234,-0.0253,-0.0173,autosome,micro
8,22400001,22500000,22452286,7921,2959,92.125,143.125,-0.2168,-0.0633,-0.0427,autosome,micro
8,22500001,22600000,22547819,7612,2909,61.375,162.375,-0.4514,-0.1277,-0.0834,autosome,micro
8,22600001,22700000,22650623,7058,2642,65.625,124.125,-0.3083,-0.0791,-0.0545,autosome,micro
8,22700001,22800000,22750532,7191,2607,72.5,165.25,-0.3901,-0.1136,-0.0764,autosome,micro
8,22800001,22900000,22850062,6851,2386,64.125,104.625,-0.24,-0.0569,-0.0384,autosome,micro
8,22900001,23000000,22949579,7985,2836,97.625,154.875,-0.2267,-0.0682,-0.0464,autosome,micro
8,23000001,23100000,23045937,8229,2922,94.375,162.625,-0.2656,-0.081,-0.0535,autosome,micro
8,23100001,23200000,23154551,8387,2999,81.375,209.125,-0.4398,-0.1464,-0.0957,autosome,micro
8,23200001,23300000,23251417,9000,3215,99.25,196,-0.3277,-0.1068,-0.0692,autosome,micro
8,23300001,23400000,23349917,8284,3139,89.375,189.875,-0.3599,-0.1067,-0.0703,autosome,micro
8,23400001,23500000,23449580,7940,2828,76.375,236.125,-0.5112,-0.1951,-0.1253,autosome,micro
8,23500001,23600000,23546812,7032,2586,52.875,185.875,-0.5571,-0.1939,-0.1275,autosome,micro
8,23600001,23700000,23652048,6889,2522,67.875,148.125,-0.3715,-0.1046,-0.0728,autosome,micro
8,23700001,23800000,23751406,7224,2701,41.5,65.25,-0.2225,-0.0333,-0.0233,autosome,micro
8,23800001,23900000,23851899,7314,2863,55.375,110.125,-0.3308,-0.0695,-0.0481,autosome,micro
8,23900001,24000000,23949004,6659,2591,48.375,80.125,-0.2471,-0.0423,-0.0298,autosome,micro
8,24000001,24100000,24050650,6949,2370,44,110.5,-0.4304,-0.0907,-0.0608,autosome,micro
8,24100001,24200000,24151708,7014,2513,55.75,135.25,-0.4162,-0.1113,-0.0756,autosome,micro
8,24200001,24300000,24250679,7901,2874,85.75,193.75,-0.3864,-0.1268,-0.0817,autosome,micro
8,24300001,24400000,24350192,7448,2630,70.625,141.125,-0.3329,-0.0984,-0.0678,autosome,micro
8,24400001,24500000,24449927,8087,2904,67.25,105,-0.2192,-0.0452,-0.0322,autosome,micro
8,24500001,24600000,24550399,6622,2576,42.25,50,-0.084,-0.0112,-0.0077,autosome,micro
8,24600001,24700000,24653551,7449,2899,70.875,103.625,-0.1877,-0.0425,-0.0283,autosome,micro
8,24700001,24800000,24752283,8393,3258,88.5,147,-0.2484,-0.0644,-0.0428,autosome,micro
8,24800001,24900000,24850484,6840,2602,69.25,68.75,0.0036,0.0006,0.0004,autosome,micro
8,24900001,25000000,24949178,7467,2686,60.5,102.75,-0.2588,-0.0607,-0.0408,autosome,micro
8,25000001,25100000,25050855,6911,2411,40.25,122,-0.5039,-0.1237,-0.0825,autosome,micro
8,25100001,25200000,25149213,6706,2426,55.5,88,-0.2265,-0.0467,-0.0323,autosome,micro
8,25200001,25300000,25251895,5059,1935,47,87.5,-0.3011,-0.0829,-0.0542,autosome,micro
8,25300001,25400000,25352562,5367,2036,27.25,64.25,-0.4044,-0.0622,-0.0434,autosome,micro
8,25400001,25500000,25451619,7549,2938,71,93.75,-0.1381,-0.0267,-0.0187,autosome,micro
8,25500001,25600000,25547514,7231,2834,55.75,61.25,-0.047,-0.0072,-0.0051,autosome,micro
8,25600001,25700000,25650452,6993,2859,84.5,111.5,-0.1378,-0.0357,-0.024,autosome,micro
8,25700001,25800000,25750042,7651,2926,76.875,109.125,-0.1734,-0.0436,-0.0286,autosome,micro
8,25800001,25900000,25850476,7240,2889,58,118.75,-0.3437,-0.0703,-0.0483,autosome,micro
8,25900001,26000000,25949965,6150,2443,61.75,72.5,-0.0801,-0.0147,-0.0103,autosome,micro
8,26000001,26100000,26052092,6409,2524,35.5,96.75,-0.4631,-0.0831,-0.0544,autosome,micro
8,26100001,26200000,26151214,7230,2808,76.875,82.875,-0.0376,-0.0073,-0.0049,autosome,micro
8,26200001,26300000,26249880,7324,2782,64.5,96.75,-0.2,-0.0407,-0.0289,autosome,micro
8,26300001,26400000,26353290,7721,3089,72,97.5,-0.1504,-0.028,-0.0197,autosome,micro
8,26400001,26500000,26449348,6778,2497,52.75,68,-0.1263,-0.0201,-0.0142,autosome,micro
8,26500001,26600000,26551241,7962,3038,57.5,108.75,-0.3083,-0.0569,-0.0398,autosome,micro
8,26600001,26700000,26649086,7288,2945,47.5,103,-0.3688,-0.0653,-0.0452,autosome,micro
8,26700001,26800000,26750569,6440,2614,36,61,-0.2577,-0.0347,-0.0242,autosome,micro
8,26800001,26900000,26848464,6853,2783,55.75,85.5,-0.2106,-0.0371,-0.026,autosome,micro
8,26900001,27000000,26953801,5707,2222,28.625,85.375,-0.4978,-0.0934,-0.0627,autosome,micro
8,27000001,27100000,27049060,6520,2352,27.25,79.5,-0.4895,-0.0788,-0.0538,autosome,micro
8,27100001,27200000,27149452,5942,2442,31.5,139.5,-0.6316,-0.1555,-0.1007,autosome,micro
8,27200001,27300000,27250280,5915,2458,31,37.25,-0.0916,-0.0089,-0.0065,autosome,micro
8,27300001,27400000,27351381,6559,2592,25.75,34.25,-0.1417,-0.0104,-0.0075,autosome,micro
8,27400001,27500000,27450499,6309,2428,40.5,59.75,-0.192,-0.0271,-0.0189,autosome,micro
8,27500001,27600000,27547383,6099,2365,28.75,41.75,-0.1844,-0.0184,-0.013,autosome,micro
8,27600001,27700000,27654719,4978,2036,80.75,88,-0.043,-0.018,-0.0116,autosome,micro
8,27700001,27800000,27752586,5618,2102,70,111.25,-0.2276,-0.0607,-0.0393,autosome,micro
8,27800001,27900000,27849333,5694,2104,54.5,90.5,-0.2483,-0.0483,-0.0332,autosome,micro
8,27900001,28000000,27951497,5992,2290,55.25,61.5,-0.0535,-0.0076,-0.0054,autosome,micro
8,28000001,28100000,28050325,7148,2695,64.625,58.375,0.0508,0.0073,0.005,autosome,micro
8,28100001,28200000,28150461,7050,2820,62.375,102.125,-0.2416,-0.0423,-0.0296,autosome,micro
8,28200001,28300000,28253505,7915,3239,123.125,123.375,-0.001,-0.0002,-0.0002,autosome,micro
8,28300001,28400000,28348124,7495,3002,75,143.75,-0.3143,-0.0744,-0.0499,autosome,micro
8,28400001,28500000,28452009,7157,2922,66,98,-0.1951,-0.0404,-0.0278,autosome,micro
8,28500001,28600000,28550937,7706,3015,82.875,157.375,-0.3101,-0.0891,-0.0598,autosome,micro
8,28600001,28700000,28650210,7392,2952,74.25,108,-0.1852,-0.0385,-0.0263,autosome,micro
8,28700001,28800000,28744061,6225,2614,71.375,125.375,-0.2745,-0.0806,-0.0549,autosome,micro
8,28800001,28900000,28850571,6765,2364,62.125,101.625,-0.2412,-0.0589,-0.0418,autosome,micro
8,28900001,29000000,28950917,6806,2447,19.25,118.5,-0.7205,-0.1278,-0.0894,autosome,micro
8,29000001,29100000,29051195,7151,2608,29.625,129.375,-0.6274,-0.125,-0.0833,autosome,micro
8,29100001,29200000,29148704,5617,2158,12.125,81.625,-0.7413,-0.1022,-0.0731,autosome,micro
8,29200001,29300000,29252235,6369,2429,14,89,-0.7282,-0.1022,-0.0711,autosome,micro
8,29300001,29400000,29347007,6454,2577,18.25,99.5,-0.69,-0.1089,-0.0741,autosome,micro
8,29400001,29500000,29446025,4219,1664,13.875,67.875,-0.6606,-0.1221,-0.0799,autosome,micro
8,29500001,29600000,29562498,5180,2119,55.875,26.625,0.3545,0.0476,0.0326,autosome,micro
8,29600001,29700000,29651869,6046,2388,35.125,110.375,-0.5172,-0.0967,-0.066,autosome,micro
8,29700001,29800000,29748642,5780,2187,31.5,45.5,-0.1818,-0.0198,-0.0142,autosome,micro
8,29800001,29900000,29849925,5435,2131,35.25,64,-0.2897,-0.0424,-0.0296,autosome,micro
8,29900001,30000000,29948313,5901,2301,50.5,58,-0.0691,-0.0104,-0.0074,autosome,micro
8,30000001,30100000,30052324,5471,2217,27.5,101.5,-0.5736,-0.1119,-0.0752,autosome,micro
8,30100001,30200000,30151358,5724,2321,29.75,28,0.0303,0.0027,0.0019,autosome,micro
8,30200001,30300000,30250076,5718,2459,33,21.25,0.2166,0.0174,0.0124,autosome,micro
8,30300001,30400000,30352331,5393,2203,29.5,15.25,0.3184,0.0212,0.0146,autosome,micro
8,30400001,30500000,30449848,6629,2462,43,76.75,-0.2818,-0.0397,-0.0272,autosome,micro
8,30500001,30600000,30551482,7620,3097,66.5,60.5,0.0472,0.0068,0.0048,autosome,micro
8,30600001,30700000,30647606,6743,2659,44.25,58.5,-0.1387,-0.0174,-0.012,autosome,micro
8,30700001,30800000,30750148,6523,2539,35.875,63.375,-0.2771,-0.0338,-0.0248,autosome,micro
8,30800001,30900000,30851375,6095,2399,42.75,47.5,-0.0526,-0.0067,-0.0048,autosome,micro
8,30900001,31000000,30950908,6535,2554,55.25,68,-0.1034,-0.0177,-0.0121,autosome,micro
8,31000001,31100000,31047123,7055,3010,59.375,88.875,-0.199,-0.0387,-0.0268,autosome,micro
8,31100001,31200000,31151518,6566,2695,51,50.5,0.0049,0.0007,0.0005,autosome,micro
8,31200001,31300000,31250555,6886,2799,64.5,81.5,-0.1164,-0.022,-0.0151,autosome,micro
8,31300001,31400000,31350552,6678,2622,52.125,75.125,-0.1807,-0.0302,-0.0213,autosome,micro
8,31400001,31500000,31450935,5990,2397,64.875,107.625,-0.2478,-0.0594,-0.0405,autosome,micro
8,31500001,31600000,31551701,5718,2146,49.75,101,-0.34,-0.074,-0.0526,autosome,micro
8,31600001,31700000,31649928,6028,2282,49.125,48.125,0.0103,0.0015,0.0011,autosome,micro
8,31700001,31800000,31749858,6335,2564,53.75,42,0.1227,0.0165,0.0114,autosome,micro
8,31800001,31900000,31852181,6527,2555,39.5,72.25,-0.2931,-0.0472,-0.0326,autosome,micro
8,31900001,32000000,31948657,6806,2695,69.625,72.875,-0.0228,-0.0043,-0.003,autosome,micro
8,32000001,32100000,32048776,6481,2608,42.75,47.25,-0.05,-0.0066,-0.0046,autosome,micro
8,32100001,32200000,32153909,7728,2949,83,117.25,-0.171,-0.0408,-0.0274,autosome,micro
8,32200001,32300000,32252038,9033,3239,107.75,175.25,-0.2385,-0.0664,-0.0459,autosome,micro
8,32300001,32400000,32350392,8980,3295,79,182,-0.3946,-0.1151,-0.0742,autosome,micro
8,32400001,32500000,32451154,9004,3327,98.25,154,-0.221,-0.0539,-0.0372,autosome,micro
8,32500001,32600000,32547861,8466,3478,91.125,145.875,-0.231,-0.0576,-0.0389,autosome,micro
8,32600001,32700000,32648760,8115,2990,97.625,102.375,-0.0238,-0.0053,-0.0038,autosome,micro
8,32700001,32800000,32749184,8919,3305,92.875,136.875,-0.1915,-0.0466,-0.0321,autosome,micro
8,32800001,32900000,32850729,8428,2988,72.875,78.875,-0.0395,-0.0075,-0.0051,autosome,micro
8,32900001,33000000,32947907,8833,3175,72.125,102.125,-0.1722,-0.0358,-0.0244,autosome,micro
8,33000001,33100000,33048730,5509,2071,78,59.25,0.1366,0.0508,0.0313,autosome,micro
8,33100001,33200000,33147024,5944,2229,76,76.25,-0.0016,-0.0006,-0.0004,autosome,micro
8,33200001,33300000,33247117,5024,1874,62.375,64.625,-0.0177,-0.0061,-0.0041,autosome,micro
8,33300001,33400000,33351595,5178,1733,49.25,56.5,-0.0686,-0.0244,-0.0155,autosome,micro
8,33400001,33500000,33456078,5031,1913,67.5,61.5,0.0465,0.0166,0.0107,autosome,micro
8,33500001,33600000,33550650,4761,1633,51.75,73,-0.1703,-0.0866,-0.0496,autosome,micro
8,33600001,33700000,33648836,3774,1494,51.25,54.75,-0.033,-0.0142,-0.0092,autosome,micro
8,33700001,33800000,33713595,1558,437,14.625,17.625,-0.093,-0.0474,-0.0303,autosome,micro
9,1,100000,57314,4451,1593,41.5,79.5,-0.314,-0.0628,-0.041,autosome,micro
9,100001,200000,149319,5624,2301,61.75,102.5,-0.2481,-0.0507,-0.0332,autosome,micro
9,200001,300000,251258,5915,2467,58.5,76,-0.1301,-0.0202,-0.0139,autosome,micro
9,300001,400000,349084,6241,2529,78,72.25,0.0383,0.0069,0.0047,autosome,micro
9,400001,500000,447000,7362,2968,66.5,138,-0.3496,-0.0816,-0.053,autosome,micro
9,500001,600000,545751,7419,3028,106.875,136.375,-0.1213,-0.0303,-0.0201,autosome,micro
9,600001,700000,650809,6246,2433,65.875,121.625,-0.2973,-0.0713,-0.0474,autosome,micro
9,700001,800000,752344,7311,2927,56.625,85.875,-0.2053,-0.0304,-0.02,autosome,micro
9,800001,900000,849444,8296,3433,98.5,123.25,-0.1116,-0.0238,-0.0159,autosome,micro
9,900001,1000000,945943,6368,2548,43.25,95,-0.3743,-0.0701,-0.0463,autosome,micro
9,1000001,1100000,1051797,7671,2810,73.75,89,-0.0937,-0.0181,-0.012,autosome,micro
9,1100001,1200000,1149885,8096,2915,67.5,120.25,-0.281,-0.0622,-0.041,autosome,micro
9,1200001,1300000,1252958,6797,2478,53.5,116.25,-0.3697,-0.0892,-0.0591,autosome,micro
9,1300001,1400000,1350254,7593,2956,68.75,80.25,-0.0772,-0.0137,-0.0095,autosome,micro
9,1400001,1500000,1451636,7856,3024,81.5,137.5,-0.2557,-0.0622,-0.0414,autosome,micro
9,1500001,1600000,1551159,9148,3259,98.125,170.625,-0.2698,-0.0711,-0.0465,autosome,micro
9,1600001,1700000,1651589,7586,2651,74.375,129.125,-0.269,-0.0666,-0.0442,autosome,micro
9,1700001,1800000,1750101,7455,2667,95.875,147.375,-0.2117,-0.0603,-0.0405,autosome,micro
9,1800001,1900000,1846416,7059,2465,74.375,137.125,-0.2967,-0.0827,-0.055,autosome,micro
9,1900001,2000000,1951307,6265,2330,44.125,106.375,-0.4136,-0.0968,-0.0662,autosome,micro
9,2000001,2100000,2049008,6440,2356,64,124.25,-0.3201,-0.0843,-0.055,autosome,micro
9,2100001,2200000,2149345,7890,3058,100.375,164.375,-0.2417,-0.0747,-0.0478,autosome,micro
9,2200001,2300000,2251571,8361,2868,96.125,142.375,-0.1939,-0.0514,-0.0343,autosome,micro
9,2300001,2400000,2349248,9960,3560,116.625,214.875,-0.2964,-0.0897,-0.0598,autosome,micro
9,2400001,2500000,2449464,9546,3175,101.75,153.75,-0.2035,-0.0491,-0.0342,autosome,micro
9,2500001,2600000,2550388,9743,3254,87.375,168.625,-0.3174,-0.0831,-0.0561,autosome,micro
9,2600001,2700000,2648815,9601,3288,79.625,169.875,-0.3617,-0.09,-0.062,autosome,micro
9,2700001,2800000,2750639,8681,3074,97.875,155.625,-0.2278,-0.0631,-0.0428,autosome,micro
9,2800001,2900000,2848561,9831,3468,131.25,170.25,-0.1294,-0.0338,-0.0231,autosome,micro
9,2900001,3000000,2949787,7863,2699,78,153.75,-0.3269,-0.0869,-0.0594,autosome,micro
9,3000001,3100000,3050860,8201,2813,75,145.75,-0.3205,-0.0799,-0.0561,autosome,micro
9,3100001,3200000,3145830,8464,2967,103.375,175.625,-0.259,-0.0804,-0.0547,autosome,micro
9,3200001,3300000,3252943,8543,2967,95,144.75,-0.2075,-0.0526,-0.0362,autosome,micro
9,3300001,3400000,3348804,8477,2859,87.375,170.375,-0.322,-0.0859,-0.0586,autosome,micro
9,3400001,3500000,3446742,8091,2886,77.375,152.125,-0.3257,-0.08,-0.0556,autosome,micro
9,3500001,3600000,3547435,7697,2824,100.125,147.125,-0.1901,-0.054,-0.0363,autosome,micro
9,3600001,3700000,3653317,7956,2821,86.375,145.125,-0.2538,-0.0661,-0.0438,autosome,micro
9,3700001,3800000,3749543,8770,3009,82.875,182.875,-0.3763,-0.11,-0.0733,autosome,micro
9,3800001,3900000,3849423,8162,2853,93,168.25,-0.288,-0.088,-0.0594,autosome,micro
9,3900001,4000000,3948998,7820,2617,62.875,145.375,-0.3962,-0.0974,-0.0671,autosome,micro
9,4000001,4100000,4049004,6278,2202,61.125,96.875,-0.2263,-0.0553,-0.0384,autosome,micro
9,4100001,4200000,4147143,7316,2521,65.75,97.5,-0.1945,-0.046,-0.0316,autosome,micro
9,4200001,4300000,4250472,5858,2048,34.875,127.875,-0.5714,-0.1586,-0.0992,autosome,micro
9,4300001,4400000,4350624,7719,2802,94.625,151.375,-0.2307,-0.0667,-0.044,autosome,micro
9,4400001,4500000,4454063,7950,2724,88.125,135.875,-0.2132,-0.0556,-0.0381,autosome,micro
9,4500001,4600000,4551798,8158,2962,94.75,166.75,-0.2753,-0.0755,-0.0516,autosome,micro
9,4600001,4700000,4649244,8151,2993,90.25,189.75,-0.3554,-0.1093,-0.0731,autosome,micro
9,4700001,4800000,4752779,8161,2840,77.5,155.5,-0.3348,-0.0882,-0.0586,autosome,micro
9,4800001,4900000,4849132,7827,2732,83.75,146.75,-0.2733,-0.0732,-0.0507,autosome,micro
9,4900001,5000000,4949391,6898,2401,73,151.75,-0.3504,-0.1031,-0.0677,autosome,micro
9,5000001,5100000,5049019,7276,2599,72.625,131.375,-0.288,-0.0726,-0.0491,autosome,micro
9,5100001,5200000,5148101,7149,2391,51.625,96.125,-0.3012,-0.0575,-0.0412,autosome,micro
9,5200001,5300000,5250661,7582,2615,73.375,119.125,-0.2377,-0.0563,-0.0375,autosome,micro
9,5300001,5400000,5348453,6564,2358,50.75,89.75,-0.2776,-0.0574,-0.0403,autosome,micro
9,5400001,5500000,5449297,7433,2575,69.75,104,-0.1971,-0.0438,-0.0304,autosome,micro
9,5500001,5600000,5550524,8383,2940,82,184.5,-0.3846,-0.1137,-0.0746,autosome,micro
9,5600001,5700000,5649594,8579,3155,89.625,154.625,-0.2661,-0.0654,-0.0441,autosome,micro
9,5700001,5800000,5750833,8464,2875,69.25,152.25,-0.3747,-0.0996,-0.0643,autosome,micro
9,5800001,5900000,5848479,8485,2978,77.875,127.375,-0.2412,-0.0563,-0.0375,autosome,micro
9,5900001,6000000,5949479,8202,2910,98.375,145.125,-0.192,-0.0526,-0.0356,autosome,micro
9,6000001,6100000,6050261,7201,2561,89.5,118.5,-0.1394,-0.0389,-0.026,autosome,micro
9,6100001,6200000,6149916,7085,2522,71.625,107.375,-0.1997,-0.0474,-0.0327,autosome,micro
9,6200001,6300000,6248031,6775,2297,47.875,89.375,-0.3024,-0.0573,-0.0392,autosome,micro
9,6300001,6400000,6349592,7879,2766,93,119.5,-0.1247,-0.0302,-0.021,autosome,micro
9,6400001,6500000,6450140,8273,2976,63.875,129.875,-0.3406,-0.0767,-0.0524,autosome,micro
9,6500001,6600000,6548048,7762,2758,83.5,131.5,-0.2233,-0.0535,-0.0364,autosome,micro
9,6600001,6700000,6652397,7693,2794,80.125,109.125,-0.1532,-0.0352,-0.0242,autosome,micro
9,6700001,6800000,6749739,6338,2417,49,91,-0.3,-0.0649,-0.0439,autosome,micro
9,6800001,6900000,6849921,6397,2455,44.75,61,-0.1537,-0.027,-0.019,autosome,micro
9,6900001,7000000,6949088,6060,2272,59.5,86.5,-0.1849,-0.0381,-0.0256,autosome,micro
9,7000001,7100000,7051357,6058,2336,55.875,105.375,-0.307,-0.0731,-0.0506,autosome,micro
9,7100001,7200000,7152578,6092,2287,40,58,-0.1837,-0.0274,-0.0194,autosome,micro
9,7200001,7300000,7248676,5791,2239,50.25,111.25,-0.3777,-0.0907,-0.0627,autosome,micro
9,7300001,7400000,7351694,6355,2233,50,73,-0.187,-0.0387,-0.0263,autosome,micro
9,7400001,7500000,7453878,6907,2279,60.125,98.625,-0.2425,-0.0522,-0.036,autosome,micro
9,7500001,7600000,7550126,7694,2707,65.25,153,-0.4021,-0.107,-0.0703,autosome,micro
9,7600001,7700000,7650657,6839,2310,50.25,153,-0.5055,-0.1519,-0.0976,autosome,micro
9,7700001,7800000,7750952,6810,2251,84,87,-0.0175,-0.004,-0.0028,autosome,micro
9,7800001,7900000,7849416,6828,2549,51,79.25,-0.2169,-0.0369,-0.0266,autosome,micro
9,7900001,8000000,7951685,6896,2591,55.875,102.625,-0.295,-0.0577,-0.0398,autosome,micro
9,8000001,8100000,8049559,6411,2324,65.25,102,-0.2197,-0.0526,-0.036,autosome,micro
9,8100001,8200000,8147714,6507,2468,39.5,89.75,-0.3888,-0.0678,-0.0471,autosome,micro
9,8200001,8300000,8251053,6049,2242,62.5,67.25,-0.0366,-0.0071,-0.005,autosome,micro
9,8300001,8400000,8352170,8486,3109,100.875,104.875,-0.0194,-0.004,-0.0029,autosome,micro
9,8400001,8500000,8448800,7105,2623,84.5,95,-0.0585,-0.0128,-0.0089,autosome,micro
9,8500001,8600000,8550287,6044,2393,58.25,63.75,-0.0451,-0.008,-0.0056,autosome,micro
9,8600001,8700000,8649433,7657,3101,41.125,50.375,-0.1011,-0.0115,-0.008,autosome,micro
9,8700001,8800000,8750059,6533,2561,52,69.5,-0.144,-0.0244,-0.0164,autosome,micro
9,8800001,8900000,8847800,5719,2202,48.75,41.5,0.0803,0.0112,0.0077,autosome,micro
9,8900001,9000000,8953644,5924,2371,55.25,62.75,-0.0636,-0.0098,-0.0066,autosome,micro
9,9000001,9100000,9049794,6304,2475,43.5,45,-0.0169,-0.002,-0.0014,autosome,micro
9,9100001,9200000,9149841,6436,2666,27.5,42.75,-0.2171,-0.0192,-0.0139,autosome,micro
