scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM,type,micro.macro
9,14100001,14200000,14150850,6245,2415,81.125,66.625,0.0981,0.0252,0.0152,autosome,micro
9,14200001,14300000,14247056,7194,2584,70.875,52.625,0.1478,0.0316,0.0188,autosome,micro
9,14300001,14400000,14351776,5613,1946,50.875,23.375,0.3704,0.0644,0.0393,autosome,micro
9,14400001,14500000,14451677,6334,2546,78.875,63.625,0.107,0.0267,0.0162,autosome,micro
9,14500001,14600000,14547225,5872,2392,59.875,29.875,0.3343,0.0503,0.0336,autosome,micro
9,14600001,14700000,14650059,6015,2450,46.5,44.75,0.0192,0.0028,0.0018,autosome,micro
9,14700001,14800000,14749789,5128,2112,42.75,41.25,0.0179,0.0033,0.0022,autosome,micro
9,14800001,14900000,14849501,5967,2398,35.75,50.25,-0.1686,-0.0253,-0.0157,autosome,micro
9,14900001,15000000,14951153,6247,2454,57.5,33.5,0.2637,0.0397,0.0252,autosome,micro
9,15000001,15100000,15052009,7787,2779,84.75,72.75,0.0762,0.0184,0.0112,autosome,micro
9,15100001,15200000,15149668,6786,2640,84.125,51.125,0.244,0.0595,0.0351,autosome,micro
9,15200001,15300000,15251242,7005,2540,73,69.5,0.0246,0.0062,0.0037,autosome,micro
9,15300001,15400000,15350357,6744,2534,71.5,41.25,0.2683,0.0554,0.0338,autosome,micro
9,15400001,15500000,15448654,6361,2509,64.375,63.875,0.0039,0.001,0.0006,autosome,micro
9,15500001,15600000,15550376,5886,2163,29.125,54.375,-0.3024,-0.0539,-0.0318,autosome,micro
9,15600001,15700000,15652318,6456,2253,85,44.5,0.3127,0.0719,0.0461,autosome,micro
9,15700001,15800000,15746225,5615,2071,56.875,30.875,0.2963,0.062,0.039,autosome,micro
9,15800001,15900000,15850108,5698,2189,27.75,36,-0.1294,-0.0195,-0.012,autosome,micro
9,15900001,16000000,15951795,6841,2404,64.625,54.875,0.0816,0.0179,0.0111,autosome,micro
9,16000001,16100000,16051136,7480,2959,84,64.5,0.1313,0.0317,0.0198,autosome,micro
9,16100001,16200000,16148779,7510,2946,97.75,84.75,0.0712,0.0195,0.0124,autosome,micro
9,16200001,16300000,16249791,8464,3116,125.125,81.875,0.2089,0.0556,0.0353,autosome,micro
9,16300001,16400000,16349225,6111,2154,84.375,88.375,-0.0232,-0.0072,-0.0047,autosome,micro
9,16400001,16500000,16452234,7298,2740,79.125,72.625,0.0428,0.0113,0.0075,autosome,micro
9,16500001,16600000,16553222,7920,2914,98.125,69.375,0.1716,0.0397,0.025,autosome,micro
9,16600001,16700000,16647939,7869,2834,89.125,98.875,-0.0519,-0.0136,-0.0085,autosome,micro
9,16700001,16800000,16750545,7457,2759,87.5,61.25,0.1765,0.0394,0.025,autosome,micro
9,16800001,16900000,16850853,7598,2740,93.875,72.625,0.1276,0.0335,0.0214,autosome,micro
9,16900001,17000000,16949537,7082,2674,100.125,63.375,0.2248,0.0619,0.0384,autosome,micro
9,17000001,17100000,17051554,7944,2994,95.25,132,-0.1617,-0.0484,-0.0309,autosome,micro
9,17100001,17200000,17149773,7643,2784,105.625,65.875,0.2318,0.0625,0.0392,autosome,micro
9,17200001,17300000,17251911,7272,2831,117.25,82,0.1769,0.0486,0.0302,autosome,micro
9,17300001,17400000,17348708,7720,2950,101.75,82.75,0.103,0.0278,0.017,autosome,micro
9,17400001,17500000,17450551,7920,3238,100.75,111,-0.0484,-0.0125,-0.008,autosome,micro
9,17500001,17600000,17549445,8632,3346,90.875,112.375,-0.1058,-0.0232,-0.0153,autosome,micro
9,17600001,17700000,17648915,7129,2515,85.5,66,0.1287,0.0291,0.0191,autosome,micro
9,17700001,17800000,17751565,7780,3003,105.625,64.875,0.239,0.0614,0.0388,autosome,micro
9,17800001,17900000,17849855,7211,2677,75.75,67.25,0.0594,0.0133,0.0086,autosome,micro
9,17900001,18000000,17949221,7934,2930,98,98.5,-0.0025,-0.0007,-0.0005,autosome,micro
9,18000001,18100000,18047564,7603,3105,93.75,121.25,-0.1279,-0.0378,-0.0224,autosome,micro
9,18100001,18200000,18148552,7890,2985,92.125,107.375,-0.0764,-0.0206,-0.013,autosome,micro
9,18200001,18300000,18251267,6971,2666,80,82,-0.0123,-0.0029,-0.0019,autosome,micro
9,18300001,18400000,18352715,6670,2672,104.25,79.25,0.1362,0.0378,0.0237,autosome,micro
9,18400001,18500000,18450515,7922,3412,105.875,117.125,-0.0504,-0.0135,-0.0084,autosome,micro
9,18500001,18600000,18548744,8447,3316,129.125,112.875,0.0671,0.019,0.0123,autosome,micro
9,18600001,18700000,18648178,7390,2660,85.875,141.875,-0.2459,-0.0769,-0.0461,autosome,micro
9,18700001,18800000,18751675,6579,2485,92.5,84.75,0.0437,0.0128,0.008,autosome,micro
9,18800001,18900000,18851367,7507,2826,119.125,140.125,-0.081,-0.0302,-0.0179,autosome,micro
9,18900001,19000000,18951088,7972,2711,112.625,117.125,-0.0196,-0.006,-0.0039,autosome,micro
9,19000001,19100000,19048853,7292,2756,146.125,91.625,0.2292,0.0761,0.05,autosome,micro
9,19100001,19200000,19147269,7088,2364,98,61.5,0.2288,0.0615,0.04,autosome,micro
9,19200001,19300000,19248003,7979,2773,103.75,120.75,-0.0757,-0.0238,-0.0148,autosome,micro
9,19300001,19400000,19348602,7470,2315,77,87,-0.061,-0.0173,-0.0106,autosome,micro
9,19400001,19500000,19447010,7188,2344,109.75,81,0.1507,0.0457,0.0288,autosome,micro
9,19500001,19600000,19547376,7551,2997,110,99.25,0.0514,0.0137,0.0088,autosome,micro
9,19600001,19700000,19650762,7936,3285,110.25,120,-0.0423,-0.0138,-0.0084,autosome,micro
9,19700001,19800000,19749568,8649,3292,110,103.5,0.0304,0.0083,0.0053,autosome,micro
9,19800001,19900000,19850488,9009,3052,106.25,80.25,0.1394,0.0318,0.02,autosome,micro
9,19900001,20000000,19954871,3411,996,14.375,7.125,0.3372,0.0225,0.0151,autosome,micro
9,20000001,20100000,20052229,6144,2117,45.5,14.75,0.5104,0.0533,0.0345,autosome,micro
9,20100001,20200000,20152065,5928,1822,31.25,20,0.2195,0.0226,0.0145,autosome,micro
9,20200001,20300000,20247957,6062,2203,28,14.75,0.3099,0.026,0.0158,autosome,micro
9,20300001,20400000,20349353,6703,2461,41.125,23.375,0.2752,0.0273,0.0175,autosome,micro
9,20400001,20500000,20452044,7389,2483,69.75,18.5,0.5807,0.075,0.0483,autosome,micro
9,20500001,20600000,20550256,6912,2489,46.25,28,0.2458,0.0314,0.0185,autosome,micro
9,20600001,20700000,20649890,6557,2386,27.75,40.25,-0.1838,-0.0209,-0.0133,autosome,micro
9,20700001,20800000,20749971,6211,1865,28.25,13.5,0.3533,0.0291,0.019,autosome,micro
9,20800001,20900000,20849880,6802,2105,33.75,31.25,0.0385,0.0046,0.0029,autosome,micro
9,20900001,21000000,20948201,6997,2700,77,50.5,0.2078,0.0479,0.0288,autosome,micro
9,21000001,21100000,21049064,7756,2925,80.25,94,-0.0789,-0.0206,-0.013,autosome,micro
9,21100001,21200000,21152440,7339,2432,63.375,55.625,0.0651,0.0139,0.0086,autosome,micro
9,21200001,21300000,21249229,7725,2542,68.625,69.125,-0.0036,-0.0008,-0.0005,autosome,micro
9,21300001,21400000,21351201,6663,2258,34.5,32.75,0.026,0.0037,0.0023,autosome,micro
9,21400001,21500000,21449809,6344,2074,57.5,42.75,0.1471,0.0272,0.0175,autosome,micro
9,21500001,21600000,21549963,8069,2918,78.25,81.5,-0.0203,-0.0049,-0.0031,autosome,micro
9,21600001,21700000,21650019,6514,2256,65.75,72.75,-0.0505,-0.0124,-0.0077,autosome,micro
9,21700001,21800000,21749166,7384,2630,70.25,75.25,-0.0344,-0.0055,-0.0037,autosome,micro
9,21800001,21900000,21850116,7008,2255,78,48.75,0.2308,0.0441,0.0278,autosome,micro
9,21900001,22000000,21953006,8394,2750,85.5,60,0.1753,0.0311,0.0203,autosome,micro
9,22000001,22100000,22050377,7179,2544,86.75,43.25,0.3346,0.0534,0.0343,autosome,micro
9,22100001,22200000,22151317,7261,2389,63.75,56,0.0647,0.0106,0.0068,autosome,micro
9,22200001,22300000,22252974,7827,2831,127,78.5,0.236,0.0642,0.0426,autosome,micro
9,22300001,22400000,22347862,8175,2675,104.25,74.25,0.1681,0.0384,0.0252,autosome,micro
9,22400001,22500000,22449024,5890,1683,99.5,32.5,0.5076,0.1396,0.089,autosome,micro
9,22500001,22600000,22547940,6660,1955,129.375,33.625,0.5874,0.1601,0.1052,autosome,micro
9,22600001,22700000,22653302,7157,2345,76.5,52.5,0.186,0.0372,0.0231,autosome,micro
9,22700001,22800000,22749655,7486,2255,57.125,145.625,-0.4365,-0.1413,-0.0816,autosome,micro
9,22800001,22900000,22848014,8196,2789,95.75,109.25,-0.0659,-0.0157,-0.0101,autosome,micro
9,22900001,23000000,22950921,7626,2785,94.75,110.75,-0.0779,-0.0194,-0.0124,autosome,micro
9,23000001,23100000,23050439,6807,2403,99.75,74.75,0.1433,0.033,0.0213,autosome,micro
9,23100001,23200000,23149710,7552,1718,71.75,22,0.5307,0.092,0.0621,autosome,micro
9,23200001,23300000,23248202,7169,2051,70.25,42,0.2517,0.0466,0.0307,autosome,micro
9,23300001,23400000,23349125,6934,2367,57.875,63.625,-0.0473,-0.008,-0.0052,autosome,micro
9,23400001,23500000,23452418,6851,2256,87.25,57,0.2097,0.0444,0.0289,autosome,micro
9,23500001,23600000,23546596,7429,2622,50,90,-0.2857,-0.0489,-0.0317,autosome,micro
9,23600001,23700000,23608807,1460,499,12.5,6.5,0.3158,0.0361,0.0265,autosome,micro
40,1,100000,52126,1509,467,11.75,6.5,0.2877,0.0436,0.0301,Z-chromosome,Z-chromosome
40,100001,200000,152054,2266,869,13.875,16.125,-0.075,-0.0098,-0.0063,Z-chromosome,Z-chromosome
40,200001,300000,250772,2110,823,21,18.5,0.0633,0.0102,0.0064,Z-chromosome,Z-chromosome
40,300001,400000,349326,2395,1007,26.25,30.5,-0.0749,-0.0139,-0.0085,Z-chromosome,Z-chromosome
40,400001,500000,449113,2130,842,21.625,20.125,0.0359,0.0056,0.0037,Z-chromosome,Z-chromosome
40,500001,600000,551238,1768,728,12.25,16.75,-0.1552,-0.0187,-0.0135,Z-chromosome,Z-chromosome
40,600001,700000,645865,1971,771,29.125,18.125,0.2328,0.0426,0.029,Z-chromosome,Z-chromosome
40,700001,800000,747704,2143,756,27.375,15.125,0.2882,0.0614,0.0391,Z-chromosome,Z-chromosome
40,800001,900000,830711,1552,424,27.125,17.625,0.2123,0.0929,0.059,Z-chromosome,Z-chromosome
40,900001,1000000,946080,2407,946,25.125,16.625,0.2036,0.0251,0.0175,Z-chromosome,Z-chromosome
40,1000001,1100000,1054606,2070,852,22.75,25,-0.0471,-0.0076,-0.0052,Z-chromosome,Z-chromosome
40,1100001,1200000,1150078,2275,880,21.25,29.5,-0.1626,-0.0282,-0.0185,Z-chromosome,Z-chromosome
40,1200001,1300000,1248040,2229,901,40.25,16.25,0.4248,0.0763,0.0515,Z-chromosome,Z-chromosome
40,1300001,1400000,1353492,2183,829,29.5,31.5,-0.0328,-0.0077,-0.0048,Z-chromosome,Z-chromosome
40,1400001,1500000,1448901,2357,975,27.25,18.5,0.1913,0.0324,0.0214,Z-chromosome,Z-chromosome
40,1500001,1600000,1546408,1787,714,14.75,16,-0.0407,-0.0054,-0.0035,Z-chromosome,Z-chromosome
40,1600001,1700000,1654517,1465,569,14.5,4.5,0.5263,0.0517,0.0348,Z-chromosome,Z-chromosome
40,1700001,1800000,1749621,1579,635,13.5,10.75,0.1134,0.0146,0.0093,Z-chromosome,Z-chromosome
40,1800001,1900000,1853026,1791,681,15,5,0.5,0.0456,0.0302,Z-chromosome,Z-chromosome
40,1900001,2000000,1956002,1552,535,9.125,10.625,-0.0759,-0.0097,-0.0062,Z-chromosome,Z-chromosome
40,2000001,2100000,2049901,1359,507,11.625,10.625,0.0449,0.0068,0.0043,Z-chromosome,Z-chromosome
40,2100001,2200000,2153415,1570,644,21.375,9.625,0.379,0.0596,0.0383,Z-chromosome,Z-chromosome
40,2200001,2300000,2255501,1442,531,10,10,0,0,0,Z-chromosome,Z-chromosome
40,2300001,2400000,2347212,2010,768,18,31.5,-0.2727,-0.0566,-0.0348,Z-chromosome,Z-chromosome
40,2400001,2500000,2452017,1810,731,20.25,10.5,0.3171,0.0412,0.0285,Z-chromosome,Z-chromosome
40,2500001,2600000,2540411,1759,662,9.875,12.375,-0.1124,-0.0111,-0.0077,Z-chromosome,Z-chromosome
40,2600001,2700000,2647969,1539,566,10.75,19.75,-0.2951,-0.0501,-0.0326,Z-chromosome,Z-chromosome
40,2700001,2800000,2755716,1015,407,9.625,2.625,0.5714,0.056,0.0388,Z-chromosome,Z-chromosome
40,2800001,2900000,2845173,1286,493,6.25,7,-0.0566,-0.005,-0.0034,Z-chromosome,Z-chromosome
40,2900001,3000000,2953151,1269,435,9.875,3.875,0.4364,0.0476,0.0297,Z-chromosome,Z-chromosome
40,3000001,3100000,3045199,1489,515,8.5,8.25,0.0149,0.0018,0.0011,Z-chromosome,Z-chromosome
40,3100001,3200000,3141731,1344,445,12.375,23.375,-0.3077,-0.084,-0.059,Z-chromosome,Z-chromosome
40,3200001,3300000,3245707,1608,605,7.25,4.75,0.2083,0.0113,0.0073,Z-chromosome,Z-chromosome
40,3300001,3400000,3351462,1791,749,23.875,15.875,0.2013,0.0372,0.0251,Z-chromosome,Z-chromosome
40,3400001,3500000,3454852,1769,699,24.375,17.875,0.1538,0.0298,0.0195,Z-chromosome,Z-chromosome
40,3500001,3600000,3541723,1460,531,12.5,2.5,0.6667,0.0579,0.0392,Z-chromosome,Z-chromosome
40,3600001,3700000,3648086,2168,721,23,21.25,0.0395,0.0084,0.0054,Z-chromosome,Z-chromosome
40,3700001,3800000,3750514,1896,737,15.75,10.5,0.2,0.0252,0.0162,Z-chromosome,Z-chromosome
40,3800001,3900000,3850154,1551,633,7.75,19,-0.4206,-0.0614,-0.0368,Z-chromosome,Z-chromosome
40,3900001,4000000,3949856,2299,791,15.875,24.625,-0.216,-0.0389,-0.0236,Z-chromosome,Z-chromosome
40,4000001,4100000,4053612,2003,677,16.5,19,-0.0704,-0.0121,-0.0077,Z-chromosome,Z-chromosome
40,4100001,4200000,4149067,2435,929,27.875,8.875,0.517,0.0725,0.0473,Z-chromosome,Z-chromosome
40,4200001,4300000,4252704,2021,769,21,20.75,0.006,0.0011,0.0007,Z-chromosome,Z-chromosome
40,4300001,4400000,4354179,2479,938,43.5,23,0.3083,0.0706,0.0439,Z-chromosome,Z-chromosome
40,4400001,4500000,4454087,2716,1026,22.125,24.625,-0.0535,-0.0084,-0.0053,Z-chromosome,Z-chromosome
40,4500001,4600000,4549611,2455,936,21.75,19.5,0.0545,0.0075,0.0049,Z-chromosome,Z-chromosome
40,4600001,4700000,4652927,2642,948,21.375,21.125,0.0059,0.001,0.0006,Z-chromosome,Z-chromosome
40,4700001,4800000,4748739,2365,914,39.25,24.5,0.2314,0.0555,0.0349,Z-chromosome,Z-chromosome
40,4800001,4900000,4852617,2067,803,27.25,19,0.1784,0.0369,0.0226,Z-chromosome,Z-chromosome
40,4900001,5000000,4950812,2285,845,26,16.25,0.2308,0.0416,0.0266,Z-chromosome,Z-chromosome
40,5000001,5100000,5051685,2128,688,17.5,17.75,-0.0071,-0.0011,-0.0008,Z-chromosome,Z-chromosome
40,5100001,5200000,5146483,2511,930,28,34.75,-0.1076,-0.0268,-0.0168,Z-chromosome,Z-chromosome
40,5200001,5300000,5252142,2393,874,29.25,12.25,0.4096,0.0843,0.0482,Z-chromosome,Z-chromosome
40,5300001,5400000,5344125,3091,789,20,15,0.1429,0.0253,0.0165,Z-chromosome,Z-chromosome
40,5400001,5500000,5455088,2022,634,16.5,13.25,0.1092,0.0183,0.0123,Z-chromosome,Z-chromosome
40,5500001,5600000,5551540,2820,1061,43.125,29.625,0.1856,0.0433,0.028,Z-chromosome,Z-chromosome
40,5600001,5700000,5649037,2798,1081,23.375,23.875,-0.0106,-0.0019,-0.0011,Z-chromosome,Z-chromosome
40,5700001,5800000,5749303,2207,941,19.75,21.5,-0.0424,-0.0073,-0.0047,Z-chromosome,Z-chromosome
40,5800001,5900000,5849909,2071,814,17.25,12.75,0.15,0.018,0.0132,Z-chromosome,Z-chromosome
40,5900001,6000000,5956005,2472,914,32.5,7.75,0.6149,0.0886,0.0607,Z-chromosome,Z-chromosome
40,6000001,6100000,6049575,1706,692,9.5,7.75,0.1014,0.01,0.0064,Z-chromosome,Z-chromosome
40,6100001,6200000,6154821,2135,824,31,20,0.2157,0.0471,0.0301,Z-chromosome,Z-chromosome
40,6200001,6300000,6252014,2821,1036,28.75,30.25,-0.0254,-0.005,-0.0034,Z-chromosome,Z-chromosome
40,6300001,6400000,6351126,2612,923,24.75,30.5,-0.1041,-0.0221,-0.0137,Z-chromosome,Z-chromosome
40,6400001,6500000,6449119,2751,983,32.5,23,0.1712,0.0346,0.0217,Z-chromosome,Z-chromosome
40,6500001,6600000,6549514,2685,948,31.5,34,-0.0382,-0.0089,-0.0057,Z-chromosome,Z-chromosome
40,6600001,6700000,6646868,2899,1107,35.75,36.5,-0.0104,-0.0025,-0.0015,Z-chromosome,Z-chromosome
40,6700001,6800000,6750218,2572,959,33.75,28,0.0931,0.0225,0.0138,Z-chromosome,Z-chromosome
40,6800001,6900000,6850307,2443,863,21.125,21.125,0,0,0,Z-chromosome,Z-chromosome
40,6900001,7000000,6949718,2412,901,11.25,17.25,-0.2105,-0.0251,-0.0165,Z-chromosome,Z-chromosome
40,7000001,7100000,7052885,2550,948,29.5,29,0.0085,0.002,0.0012,Z-chromosome,Z-chromosome
40,7100001,7200000,7146764,2083,807,13,8.25,0.2235,0.0224,0.015,Z-chromosome,Z-chromosome
40,7200001,7300000,7252778,2084,837,21,10.75,0.3228,0.0444,0.0293,Z-chromosome,Z-chromosome
40,7300001,7400000,7351061,2040,759,26.625,14.875,0.2831,0.0588,0.0363,Z-chromosome,Z-chromosome
40,7400001,7500000,7448733,2168,810,23.5,11,0.3623,0.062,0.0391,Z-chromosome,Z-chromosome
40,7500001,7600000,7550510,2063,787,18.5,13.25,0.1654,0.0264,0.016,Z-chromosome,Z-chromosome
40,7600001,7700000,7652860,2099,742,16,9.25,0.2673,0.0327,0.0211,Z-chromosome,Z-chromosome
40,7700001,7800000,7744803,2466,787,14.25,20.75,-0.1857,-0.0355,-0.0206,Z-chromosome,Z-chromosome
40,7800001,7900000,7854892,2177,825,20.75,17.25,0.0921,0.0165,0.0102,Z-chromosome,Z-chromosome
40,7900001,8000000,7949426,2245,858,20,11.5,0.2698,0.0407,0.0252,Z-chromosome,Z-chromosome
40,8000001,8100000,8051301,2588,1076,21,9.25,0.3884,0.0428,0.0282,Z-chromosome,Z-chromosome
40,8100001,8200000,8147737,2285,958,16.5,11.75,0.1681,0.0212,0.013,Z-chromosome,Z-chromosome
40,8200001,8300000,8250513,2119,920,14.5,10,0.1837,0.0187,0.0113,Z-chromosome,Z-chromosome
40,8300001,8400000,8348972,3506,683,16.375,15.875,0.0155,0.0029,0.0019,Z-chromosome,Z-chromosome
40,8400001,8500000,8442190,1540,557,5.375,2.875,0.303,0.0187,0.0115,Z-chromosome,Z-chromosome
40,8500001,8600000,8552284,1572,658,10,14.25,-0.1753,-0.0228,-0.0149,Z-chromosome,Z-chromosome
40,8600001,8700000,8647043,1792,698,9.625,7.875,0.1,0.0094,0.0063,Z-chromosome,Z-chromosome
40,8700001,8800000,8753546,2141,896,23.25,16.5,0.1698,0.0265,0.0172,Z-chromosome,Z-chromosome
40,8800001,8900000,8850280,1715,660,9.625,8.875,0.0405,0.0038,0.0025,Z-chromosome,Z-chromosome
40,8900001,9000000,8952400,1714,683,12,13.75,-0.068,-0.0095,-0.006,Z-chromosome,Z-chromosome
40,9000001,9100000,9054144,1526,631,14.125,7.625,0.2989,0.0419,0.0277,Z-chromosome,Z-chromosome
40,9100001,9200000,9150169,1542,618,11.25,17.5,-0.2174,-0.0369,-0.0237,Z-chromosome,Z-chromosome
40,9200001,9300000,9249076,1994,762,19.75,13.25,0.197,0.0318,0.0214,Z-chromosome,Z-chromosome
40,9300001,9400000,9351967,1672,672,15.125,10.125,0.198,0.0348,0.0217,Z-chromosome,Z-chromosome
40,9400001,9500000,9450186,1727,732,12.75,27,-0.3585,-0.0773,-0.0514,Z-chromosome,Z-chromosome
40,9500001,9600000,9548141,2113,824,19,9,0.3571,0.0538,0.0338,Z-chromosome,Z-chromosome
40,9600001,9700000,9647854,2341,929,20.625,19.125,0.0377,0.0068,0.0042,Z-chromosome,Z-chromosome
40,9700001,9800000,9748418,2188,884,22.75,16,0.1742,0.0289,0.0189,Z-chromosome,Z-chromosome
40,9800001,9900000,9848023,2243,884,29.75,16.5,0.2865,0.0632,0.0409,Z-chromosome,Z-chromosome
40,9900001,10000000,9946493,2296,963,17.75,14.25,0.1094,0.0149,0.0097,Z-chromosome,Z-chromosome
40,10000001,10100000,10050994,1997,764,23.25,18.25,0.1205,0.026,0.0157,Z-chromosome,Z-chromosome
40,10100001,10200000,10146796,1855,704,7.75,10.5,-0.1507,-0.0143,-0.0094,Z-chromosome,Z-chromosome
40,10200001,10300000,10255864,2082,834,19.125,25.125,-0.1356,-0.0241,-0.0156,Z-chromosome,Z-chromosome
40,10300001,10400000,10345699,2150,860,18.75,11.75,0.2295,0.0314,0.0196,Z-chromosome,Z-chromosome
40,10400001,10500000,10448856,1898,754,7.75,5.5,0.1698,0.0121,0.0078,Z-chromosome,Z-chromosome
40,10500001,10600000,10549528,2203,834,9.125,19.125,-0.354,-0.0454,-0.029,Z-chromosome,Z-chromosome
40,10600001,10700000,10644765,2216,857,23.75,17,0.1656,0.0291,0.0187,Z-chromosome,Z-chromosome
40,10700001,10800000,10751533,2248,978,19,12.25,0.216,0.0274,0.0174,Z-chromosome,Z-chromosome
40,10800001,10900000,10850351,2202,855,22.5,8.25,0.4634,0.0606,0.0382,Z-chromosome,Z-chromosome
40,10900001,11000000,10952285,2166,948,28.25,16.75,0.2556,0.0388,0.0257,Z-chromosome,Z-chromosome
40,11000001,11100000,11049077,2195,862,19.875,25.625,-0.1264,-0.0224,-0.0146,Z-chromosome,Z-chromosome
40,11100001,11200000,11149738,1688,737,12,10.5,0.0667,0.0071,0.0048,Z-chromosome,Z-chromosome
40,11200001,11300000,11248676,1592,601,12.625,9.125,0.1609,0.0212,0.0139,Z-chromosome,Z-chromosome
40,11300001,11400000,11344037,1734,666,27.75,5.75,0.6567,0.1134,0.074,Z-chromosome,Z-chromosome
40,11400001,11500000,11445543,1600,637,12.75,5.25,0.4167,0.0446,0.0276,Z-chromosome,Z-chromosome
40,11500001,11600000,11550537,1713,685,11.75,12.5,-0.0309,-0.0042,-0.0028,Z-chromosome,Z-chromosome
40,11600001,11700000,11651016,1848,795,29,9.5,0.5065,0.0852,0.0615,Z-chromosome,Z-chromosome
40,11700001,11800000,11750969,1747,655,20,12.75,0.2214,0.0398,0.0269,Z-chromosome,Z-chromosome
40,11800001,11900000,11853308,1800,698,15.875,10.375,0.2095,0.0332,0.0206,Z-chromosome,Z-chromosome
40,11900001,12000000,11948317,2197,907,32.25,32,0.0039,0.0011,0.0006,Z-chromosome,Z-chromosome
40,12000001,12100000,12051165,1969,855,22,15.75,0.1656,0.0306,0.02,Z-chromosome,Z-chromosome
40,12100001,12200000,12151218,1870,777,15.375,13.875,0.0513,0.0085,0.005,Z-chromosome,Z-chromosome
40,12200001,12300000,12250901,2156,865,19.5,17.5,0.0541,0.0096,0.0062,Z-chromosome,Z-chromosome
40,12300001,12400000,12349512,1946,874,11.5,19.75,-0.264,-0.0421,-0.0252,Z-chromosome,Z-chromosome
40,12400001,12500000,12449637,2049,865,16,16.5,-0.0154,-0.0026,-0.0016,Z-chromosome,Z-chromosome
40,12500001,12600000,12548527,2001,773,8.25,6.75,0.1,0.01,0.0055,Z-chromosome,Z-chromosome
40,12600001,12700000,12650897,1807,722,13.75,5.5,0.4286,0.0474,0.031,Z-chromosome,Z-chromosome
40,12700001,12800000,12750113,1732,728,12.25,4.5,0.4627,0.0388,0.0257,Z-chromosome,Z-chromosome
40,12800001,12900000,12849696,1568,615,10.25,2,0.6735,0.0478,0.0324,Z-chromosome,Z-chromosome
40,12900001,13000000,12948398,1949,808,15.5,5.25,0.494,0.0494,0.0324,Z-chromosome,Z-chromosome
40,13000001,13100000,13047814,1624,712,6.75,8.25,-0.1,-0.0103,-0.0063,Z-chromosome,Z-chromosome
40,13100001,13200000,13150050,1606,628,13.5,6,0.3846,0.0537,0.0336,Z-chromosome,Z-chromosome
40,13200001,13300000,13251873,1560,638,8.5,5.75,0.193,0.0162,0.0103,Z-chromosome,Z-chromosome
40,13300001,13400000,13351143,1428,545,11.5,4.5,0.4375,0.0458,0.0312,Z-chromosome,Z-chromosome
40,13400001,13500000,13448719,1662,766,14.25,9.75,0.1875,0.0227,0.0145,Z-chromosome,Z-chromosome
40,13500001,13600000,13554452,1680,708,12,7,0.2632,0.0288,0.0177,Z-chromosome,Z-chromosome
40,13600001,13700000,13653261,1754,697,17.25,6.25,0.4681,0.0607,0.0415,Z-chromosome,Z-chromosome
40,13700001,13800000,13748762,1464,624,16.75,6.5,0.4409,0.0696,0.0455,Z-chromosome,Z-chromosome
40,13800001,13900000,13851758,1650,786,11.25,12,-0.0323,-0.004,-0.0026,Z-chromosome,Z-chromosome
40,13900001,14000000,13951962,1733,693,9.625,3.125,0.5098,0.0402,0.0255,Z-chromosome,Z-chromosome
40,14000001,14100000,14055574,1550,682,8,7,0.0667,0.0056,0.0035,Z-chromosome,Z-chromosome
40,14100001,14200000,14153441,1790,777,22,4.5,0.6604,0.0829,0.0536,Z-chromosome,Z-chromosome
40,14200001,14300000,14252111,1872,796,8,5.75,0.1636,0.0111,0.0074,Z-chromosome,Z-chromosome
40,14300001,14400000,14351918,1639,719,15.5,11.25,0.1589,0.0255,0.0158,Z-chromosome,Z-chromosome
40,14400001,14500000,14449808,2147,913,14.75,17,-0.0709,-0.0111,-0.0071,Z-chromosome,Z-chromosome
40,14500001,14600000,14550181,1915,784,22.5,6.75,0.5385,0.0754,0.0494,Z-chromosome,Z-chromosome
40,14600001,14700000,14651220,1986,788,13,14.25,-0.0459,-0.0068,-0.0043,Z-chromosome,Z-chromosome
40,14700001,14800000,14748794,2042,877,20,9.5,0.3559,0.0475,0.0321,Z-chromosome,Z-chromosome
40,14800001,14900000,14851105,1593,596,8.75,8,0.0448,0.0051,0.0034,Z-chromosome,Z-chromosome
40,14900001,15000000,14948155,1461,519,13,7.5,0.2683,0.0435,0.0289,Z-chromosome,Z-chromosome
40,15000001,15100000,15048697,1862,785,17.75,8.5,0.3524,0.0525,0.0339,Z-chromosome,Z-chromosome
40,15100001,15200000,15148082,1862,795,23.5,14.25,0.245,0.046,0.029,Z-chromosome,Z-chromosome
40,15200001,15300000,15246902,1808,773,16,26.5,-0.2471,-0.0551,-0.0316,Z-chromosome,Z-chromosome
40,15300001,15400000,15347495,2151,928,15,6.5,0.3953,0.0369,0.0239,Z-chromosome,Z-chromosome
40,15400001,15500000,15444767,1542,649,13.25,7,0.3086,0.0384,0.0237,Z-chromosome,Z-chromosome
40,15500001,15600000,15547950,2121,856,21.25,15.5,0.1565,0.0243,0.0156,Z-chromosome,Z-chromosome
40,15600001,15700000,15650309,2060,796,21,10.5,0.3333,0.0557,0.0329,Z-chromosome,Z-chromosome
40,15700001,15800000,15749296,1784,720,17.25,10,0.2661,0.0453,0.0291,Z-chromosome,Z-chromosome
40,15800001,15900000,15848131,1824,742,8,12.25,-0.2099,-0.0263,-0.0157,Z-chromosome,Z-chromosome
