"","loc","Tre","seq.len","var.sites","var.frac","lambda","log10lambda","LR","RF","p","df"
"2016","uce-6621.nexus","uce-6621.treefile","1868","722","0.386509635974304","1","0","56567.0380353606","18","0","58"
"2017","uce-6626.nexus","uce-6626.treefile","1871","893","0.477284874398717","100","2","44165.1603387207","14","0","58"
"2018","uce-6627.nexus","uce-6627.treefile","1870","882","0.471657754010695","100","2","38486.7276470263","12","0","58"
"2019","uce-663.nexus","uce-663.treefile","1956","742","0.379345603271984","100","2","50870.3597070182","18","0","58"
"2020","uce-6633.nexus","uce-6633.treefile","1396","519","0.371776504297994","1","0","40672.1083982999","28","0","58"
"2021","uce-6636.nexus","uce-6636.treefile","2061","599","0.290635613779719","0.001","-3","64740.8862470123","30","0","58"
"2022","uce-6637.nexus","uce-6637.treefile","2031","802","0.394879369768587","0.001","-3","63232.3332025633","20","0","58"
"2023","uce-6641.nexus","uce-6641.treefile","1323","559","0.422524565381708","1","0","32793.4750891056","34","0","58"
"2024","uce-6642.nexus","uce-6642.treefile","1975","436","0.220759493670886","100","2","54494.2140024995","22","0","58"
"2025","uce-665.nexus","uce-665.treefile","1968","508","0.258130081300813","0.001","-3","60707.4638000931","22","0","58"
"2026","uce-6654.nexus","uce-6654.treefile","1075","377","0.350697674418605","100","2","28025.98169705","32","0","58"
"2027","uce-6663.nexus","uce-6663.treefile","2010","842","0.418905472636816","100","2","45540.7119082596","24","0","58"
"2028","uce-6664.nexus","uce-6664.treefile","1240","536","0.432258064516129","1","0","31820.601212647","28","0","58"
"2029","uce-6665.nexus","uce-6665.treefile","1330","498","0.374436090225564","100","2","27232.0305213803","34","0","58"
"2030","uce-6668.nexus","uce-6668.treefile","1735","740","0.426512968299712","100","2","45322.0625373673","20","0","58"
"2031","uce-6674.nexus","uce-6674.treefile","1962","614","0.312945973496432","100","2","53432.5318848483","24","0","58"
"2032","uce-6682.nexus","uce-6682.treefile","2084","589","0.282629558541267","0.001","-3","64164.5244523365","24","0","58"
"2033","uce-6684.nexus","uce-6684.treefile","1696","900","0.530660377358491","0.001","-3","42656.2314627505","16","0","58"
"2034","uce-6692.nexus","uce-6692.treefile","1995","769","0.38546365914787","100","2","49518.8856228041","18","0","58"
"2035","uce-6693.nexus","uce-6693.treefile","1680","757","0.450595238095238","0.001","-3","48314.8349965005","30","0","58"
"2036","uce-6696.nexus","uce-6696.treefile","1625","686","0.422153846153846","0.001","-3","44470.3303484768","22","0","58"
"2037","uce-6699.nexus","uce-6699.treefile","1790","923","0.515642458100559","0.001","-3","47391.7370468351","12","0","58"
"2038","uce-67.nexus","uce-67.treefile","1789","768","0.429290106204584","100","2","42780.0581509009","26","0","58"
"2039","uce-6700.nexus","uce-6700.treefile","1360","603","0.443382352941176","0.001","-3","40654.7012274077","22","0","58"
"2040","uce-6702.nexus","uce-6702.treefile","1819","860","0.472787245739417","100","2","35957.6795444261","28","0","58"
"2041","uce-6703.nexus","uce-6703.treefile","1949","786","0.403283735248846","0.001","-3","59180.9629552829","22","0","58"
"2042","uce-6707.nexus","uce-6707.treefile","1909","1013","0.530644316396019","100","2","44737.4700578554","16","0","58"
"2043","uce-671.nexus","uce-671.treefile","1920","893","0.465104166666667","1","0","37153.8288500093","12","0","58"
"2044","uce-6714.nexus","uce-6714.treefile","1943","838","0.431291816778178","1","0","52804.1894957576","24","0","58"
"2045","uce-6717.nexus","uce-6717.treefile","2011","628","0.312282446544008","1","0","64730.9835066034","22","0","58"
"2046","uce-6718.nexus","uce-6718.treefile","1374","450","0.327510917030568","100","2","32540.4503828697","34","0","58"
"2047","uce-6719.nexus","uce-6719.treefile","1590","613","0.385534591194969","1","0","37076.9529792002","20","0","58"
"2048","uce-6721.nexus","uce-6721.treefile","1221","470","0.384930384930385","1","0","29119.9882812266","32","0","58"
"2049","uce-6730.nexus","uce-6730.treefile","2028","461","0.227317554240631","0.001","-3","57113.9558339198","32","0","58"
"2050","uce-6732.nexus","uce-6732.treefile","1921","1023","0.532535137948985","0.001","-3","47483.4135853704","24","0","58"
"2051","uce-6736.nexus","uce-6736.treefile","1938","999","0.515479876160991","100","2","49776.3173159823","16","0","58"
"2052","uce-6740.nexus","uce-6740.treefile","1882","992","0.527098831030818","100","2","44315.9949478287","16","0","58"
"2053","uce-6743.nexus","uce-6743.treefile","1772","756","0.426636568848758","100","2","45585.9304394168","28","0","58"
"2054","uce-6746.nexus","uce-6746.treefile","1939","652","0.336255801959773","100","2","50060.9131505075","26","0","58"
"2055","uce-675.nexus","uce-675.treefile","1906","698","0.366211962224554","100","2","44508.9002089068","20","0","58"
"2056","uce-6750.nexus","uce-6750.treefile","1940","808","0.416494845360825","1","0","52995.5191663729","20","0","58"
"2057","uce-6753.nexus","uce-6753.treefile","1824","783","0.429276315789474","1","0","54967.8197767871","12","0","58"
"2058","uce-6754.nexus","uce-6754.treefile","1614","643","0.398389095415118","100","2","32637.6700007666","20","0","58"
"2059","uce-6756.nexus","uce-6756.treefile","1607","518","0.322339763534536","100","2","45634.6481627328","30","0","58"
"2060","uce-6763.nexus","uce-6763.treefile","1350","737","0.545925925925926","100","2","27252.1132960808","32","0","58"
"2061","uce-6764.nexus","uce-6764.treefile","1955","542","0.277237851662404","100","2","54810.0357174321","22","0","58"
"2062","uce-6769.nexus","uce-6769.treefile","1761","939","0.533219761499148","100","2","38436.9101680415","14","0","58"
"2063","uce-6770.nexus","uce-6770.treefile","2026","765","0.377591312931885","100","2","49710.2444832017","18","0","58"
"2064","uce-6771.nexus","uce-6771.treefile","1806","862","0.477297895902547","100","2","42956.6436874348","20","0","58"
"2065","uce-6782.nexus","uce-6782.treefile","2054","638","0.310613437195716","0.001","-3","62957.1408505109","22","0","58"
"2066","uce-6791.nexus","uce-6791.treefile","1357","527","0.388356669123066","0.001","-3","36849.2222334334","26","0","58"
"2067","uce-6796.nexus","uce-6796.treefile","1993","979","0.491219267436026","100","2","51793.2711800079","22","0","58"
"2068","uce-680.nexus","uce-680.treefile","1813","802","0.442360728075014","100","2","41445.9009024473","22","0","58"
"2069","uce-6800.nexus","uce-6800.treefile","1266","556","0.439178515007899","100","2","33537.0085261609","14","0","58"
"2070","uce-6801.nexus","uce-6801.treefile","1775","595","0.335211267605634","100","2","43692.9425690747","12","0","58"
"2071","uce-6805.nexus","uce-6805.treefile","1890","884","0.467724867724868","0.001","-3","47650.1986399197","22","0","58"
"2072","uce-6806.nexus","uce-6806.treefile","1896","756","0.39873417721519","100","2","45535.3674909397","22","0","58"
"2073","uce-681.nexus","uce-681.treefile","1499","693","0.462308205470314","100","2","34559.572952937","22","0","58"
"2074","uce-6811.nexus","uce-6811.treefile","1953","697","0.356886840757809","100","2","53412.8177092365","14","0","58"
"2075","uce-6813.nexus","uce-6813.treefile","1923","591","0.307332293291732","0.001","-3","56174.0912257436","16","0","58"
"2076","uce-6815.nexus","uce-6815.treefile","1850","893","0.482702702702703","100","2","32010.4585603542","24","0","58"
"2077","uce-6818.nexus","uce-6818.treefile","1943","822","0.423057128152342","100","2","49481.2396484283","16","0","58"
"2078","uce-6821.nexus","uce-6821.treefile","1334","470","0.35232383808096","100","2","21935.9979940622","14","0","58"
"2079","uce-6823.nexus","uce-6823.treefile","1904","592","0.310924369747899","100","2","54460.3195128784","12","0","58"
"2080","uce-6824.nexus","uce-6824.treefile","1616","764","0.472772277227723","100","2","40804.9946633319","18","0","58"
"2081","uce-6826.nexus","uce-6826.treefile","1898","967","0.509483667017914","0.001","-3","59571.9650846979","16","0","58"
"2082","uce-6827.nexus","uce-6827.treefile","1993","690","0.346211741093828","0.001","-3","52854.6688497812","24","0","58"
"2083","uce-6830.nexus","uce-6830.treefile","1172","421","0.359215017064846","1","0","32632.2363970628","16","0","58"
"2084","uce-6831.nexus","uce-6831.treefile","2043","745","0.364659813999021","100","2","50909.2090547781","18","0","58"
"2085","uce-6839.nexus","uce-6839.treefile","1894","921","0.486272439281943","100","2","41285.5486440211","18","0","58"
"2086","uce-6843.nexus","uce-6843.treefile","1719","725","0.421756835369401","100","2","32619.3937999571","24","0","58"
"2087","uce-685.nexus","uce-685.treefile","1815","802","0.441873278236915","100","2","39238.7899827528","22","0","58"
"2088","uce-6855.nexus","uce-6855.treefile","1632","779","0.477328431372549","100","2","33258.5971003095","12","0","58"
"2089","uce-6856.nexus","uce-6856.treefile","1225","506","0.413061224489796","0.001","-3","39119.6604125078","20","0","58"
"2090","uce-6859.nexus","uce-6859.treefile","1687","633","0.375222288085359","1","0","48512.2717452058","30","0","58"
"2091","uce-6860.nexus","uce-6860.treefile","1660","622","0.374698795180723","100","2","39588.3023700491","22","0","58"
"2092","uce-6866.nexus","uce-6866.treefile","1983","902","0.454866364094806","0.001","-3","52571.3264511097","20","0","58"
"2093","uce-6872.nexus","uce-6872.treefile","1958","611","0.312053115423902","100","2","55824.4669821563","20","0","58"
"2094","uce-6875.nexus","uce-6875.treefile","1921","662","0.344612181155648","100","2","52614.5409534817","20","0","58"
"2095","uce-6879.nexus","uce-6879.treefile","1803","424","0.23516361619523","100","2","52455.2727071296","20","0","58"
"2096","uce-6880.nexus","uce-6880.treefile","1965","742","0.377608142493639","100","2","50457.7818877396","32","0","58"
"2097","uce-6882.nexus","uce-6882.treefile","1783","948","0.531688166012339","100","2","30912.9147713044","16","0","58"
"2098","uce-6885.nexus","uce-6885.treefile","1987","736","0.370407649723201","100","2","51567.4603283147","20","0","58"
"2099","uce-6888.nexus","uce-6888.treefile","1719","649","0.377545084351367","100","2","42721.9974321408","22","0","58"
"2100","uce-6890.nexus","uce-6890.treefile","1708","754","0.441451990632318","100","2","40596.8796083873","26","0","58"
"2101","uce-6892.nexus","uce-6892.treefile","1883","781","0.414763674986723","100","2","40763.4638003588","18","0","58"
"2102","uce-6894.nexus","uce-6894.treefile","1693","526","0.310691080921441","100","2","38398.8860304417","22","0","58"
"2103","uce-6898.nexus","uce-6898.treefile","1957","589","0.300970873786408","0.001","-3","55923.8438511249","14","0","58"
"2104","uce-690.nexus","uce-690.treefile","1989","474","0.238310708898944","0.001","-3","62717.6000112165","20","0","58"
"2105","uce-6902.nexus","uce-6902.treefile","1982","985","0.496972754793138","100","2","44131.9376624845","22","0","58"
"2106","uce-6904.nexus","uce-6904.treefile","1774","646","0.364148816234498","100","2","41353.3380333899","20","0","58"
"2107","uce-6905.nexus","uce-6905.treefile","1937","647","0.334021683014972","100","2","57704.1226883458","30","0","58"
"2108","uce-6909.nexus","uce-6909.treefile","1403","560","0.399144689950107","100","2","24738.5036803167","20","0","58"
"2109","uce-6912.nexus","uce-6912.treefile","1801","594","0.329816768461966","1","0","56133.4061583489","24","0","58"
"2110","uce-6913.nexus","uce-6913.treefile","1639","793","0.483831604636974","100","2","29723.1768020585","18","0","58"
"2111","uce-692.nexus","uce-692.treefile","1730","565","0.326589595375723","1","0","52576.2372321669","26","0","58"
"2112","uce-6920.nexus","uce-6920.treefile","1265","478","0.377865612648221","100","2","21217.4669680542","18","0","58"
"2113","uce-6926.nexus","uce-6926.treefile","1830","935","0.510928961748634","100","2","40861.018223839","16","0","58"
"2114","uce-693.nexus","uce-693.treefile","1507","500","0.33178500331785","100","2","44099.3263056138","24","0","58"
"2115","uce-6931.nexus","uce-6931.treefile","1467","444","0.302658486707566","0.001","-3","43717.6600903945","30","0","58"
"2116","uce-6932.nexus","uce-6932.treefile","2017","858","0.425384234010907","100","2","43161.3419801647","22","0","58"
"2117","uce-6934.nexus","uce-6934.treefile","1553","729","0.46941403734707","100","2","41548.6871526509","16","0","58"
"2118","uce-6939.nexus","uce-6939.treefile","1587","813","0.512287334593573","100","2","32695.0470286082","28","0","58"
"2119","uce-6940.nexus","uce-6940.treefile","1984","712","0.358870967741935","0.001","-3","59741.5416036653","24","0","58"
"2120","uce-6944.nexus","uce-6944.treefile","1802","716","0.397336293007769","100","2","34568.7980886162","10","0","58"
"2121","uce-6945.nexus","uce-6945.treefile","1898","786","0.414120126448894","0.001","-3","54277.4149433071","20","0","58"
"2122","uce-6946.nexus","uce-6946.treefile","1973","961","0.487075519513431","1","0","48909.5328564836","20","0","58"
"2123","uce-6947.nexus","uce-6947.treefile","1484","671","0.452156334231806","100","2","37081.5296989067","30","0","58"
"2124","uce-6950.nexus","uce-6950.treefile","1963","738","0.375955170657157","100","2","46913.6679211038","26","0","58"
"2125","uce-6953.nexus","uce-6953.treefile","1984","724","0.36491935483871","100","2","49201.6484147663","20","0","58"
"2126","uce-6955.nexus","uce-6955.treefile","2031","700","0.34465780403742","100","2","53941.2557193875","28","0","58"
"2127","uce-6956.nexus","uce-6956.treefile","1991","783","0.393269713711703","100","2","52262.0632443423","18","0","58"
"2128","uce-696.nexus","uce-696.treefile","2165","626","0.289145496535797","0.001","-3","67456.9708663042","20","0","58"
"2129","uce-6966.nexus","uce-6966.treefile","2042","612","0.299706170421156","1","0","61920.8346418959","24","0","58"
"2130","uce-6969.nexus","uce-6969.treefile","1263","595","0.471100554235946","100","2","29895.3139441845","22","0","58"
"2131","uce-6984.nexus","uce-6984.treefile","1003","456","0.454636091724825","100","2","21213.9882780687","34","0","58"
"2132","uce-6988.nexus","uce-6988.treefile","1505","787","0.522923588039867","100","2","37092.1385997385","22","0","58"
"2133","uce-699.nexus","uce-699.treefile","1585","605","0.381703470031546","100","2","41059.6859725599","20","0","58"
"2134","uce-6992.nexus","uce-6992.treefile","2059","725","0.352112676056338","100","2","61477.9211827808","24","0","58"
"2135","uce-70.nexus","uce-70.treefile","2062","791","0.38360814742968","100","2","52445.8571707333","20","0","58"
"2136","uce-700.nexus","uce-700.treefile","1514","581","0.383751651254954","100","2","33084.8694657515","30","0","58"
"2137","uce-7003.nexus","uce-7003.treefile","1796","805","0.448218262806236","100","2","47144.2907141659","12","0","58"
"2138","uce-7004.nexus","uce-7004.treefile","1905","836","0.438845144356955",NA,NA,NA,"22",NA,"58"
"2139","uce-7006.nexus","uce-7006.treefile","2021","551","0.272637308263236",NA,NA,NA,"28",NA,"58"
"2140","uce-7008.nexus","uce-7008.treefile","1893","661","0.349181193872161","0.001","-3","56304.8956248994","18","0","58"
"2141","uce-7009.nexus","uce-7009.treefile","1748","701","0.401029748283753","1","0","39582.942506909","20","0","58"
"2142","uce-7010.nexus","uce-7010.treefile","1920","833","0.433854166666667","100","2","40048.4769127029","24","0","58"
"2143","uce-7011.nexus","uce-7011.treefile","1824","706","0.387061403508772","100","2","45989.5479789047","16","0","58"
"2144","uce-7012.nexus","uce-7012.treefile","2034","719","0.353490658800393","100","2","59801.6631153723","18","0","58"
"2145","uce-7019.nexus","uce-7019.treefile","1882","784","0.416578108395324","100","2","48795.6746813336","10","0","58"
"2146","uce-7023.nexus","uce-7023.treefile","1510","581","0.38476821192053","0.001","-3","50273.5128752207","26","0","58"
"2147","uce-7024.nexus","uce-7024.treefile","2084","467","0.224088291746641","0.001","-3","67155.8650237124","24","0","58"
"2148","uce-7027.nexus","uce-7027.treefile","1777","760","0.427687113111986","100","2","45887.4285521103","26","0","58"
"2149","uce-7028.nexus","uce-7028.treefile","1964","587","0.29887983706721",NA,NA,NA,"24",NA,"58"
"2150","uce-7032.nexus","uce-7032.treefile","2003","663","0.331003494757863","100","2","56366.9850325413","24","0","58"
"2151","uce-7033.nexus","uce-7033.treefile","1866","802","0.429796355841372","100","2","48646.1089476376","28","0","58"
"2152","uce-7036.nexus","uce-7036.treefile","1734","799","0.46078431372549","100","2","40416.8830647417","24","0","58"
"2153","uce-7044.nexus","uce-7044.treefile","1928","681","0.353215767634855","1","0","51937.7257310314","18","0","58"
"2154","uce-7051.nexus","uce-7051.treefile","1996","796","0.398797595190381","100","2","55241.6607999635","22","0","58"
"2155","uce-7054.nexus","uce-7054.treefile","1891","520","0.274986779481756","1","0","60455.9854127824","22","0","58"
"2156","uce-7055.nexus","uce-7055.treefile","598","307","0.513377926421405","1","0","12570.4862186302","22","0","58"
"2157","uce-7056.nexus","uce-7056.treefile","1534","859","0.559973924380704","100","2","31062.4121579948","30","0","58"
"2158","uce-7058.nexus","uce-7058.treefile","1843","848","0.460119370591427","100","2","47674.1337765549","34","0","58"
"2159","uce-7062.nexus","uce-7062.treefile","1581","748","0.473118279569892","1","0","33576.2143644411","24","0","58"
"2160","uce-7064.nexus","uce-7064.treefile","1706","899","0.526963657678781","0.001","-3","40837.6193015002","20","0","58"
"2161","uce-7067.nexus","uce-7067.treefile","1780","968","0.543820224719101","100","2","39146.1474739141","16","0","58"
"2162","uce-7069.nexus","uce-7069.treefile","1939","736","0.379577101598762","100","2","40036.4833273216","24","0","58"
"2163","uce-7072.nexus","uce-7072.treefile","1924","938","0.487525987525988","100","2","43808.2746738477","24","0","58"
"2164","uce-7074.nexus","uce-7074.treefile","1850","962","0.52","100","2","48562.3131260794","30","0","58"
"2165","uce-7076.nexus","uce-7076.treefile","1785","1020","0.571428571428571","100","2","43489.9551832895","28","0","58"
"2166","uce-7077.nexus","uce-7077.treefile","1687","714","0.423236514522822","100","2","40313.543173363","28","0","58"
"2167","uce-708.nexus","uce-708.treefile","1847","716","0.387655657823498","1","0","45705.7388741025","28","0","58"
"2168","uce-7081.nexus","uce-7081.treefile","1967","726","0.369089984748348","100","2","54307.1710828972","24","0","58"
"2169","uce-7084.nexus","uce-7084.treefile","1619","815","0.503397158739963","0.001","-3","45950.1389527933","24","0","58"
"2170","uce-7095.nexus","uce-7095.treefile","1942","744","0.383110195674562","0.001","-3","53972.0841091873","20","0","58"
"2171","uce-710.nexus","uce-710.treefile","1705","610","0.357771260997067","0.001","-3","54996.9701330214","20","0","58"
"2172","uce-7105.nexus","uce-7105.treefile","2013","709","0.352210630899155","100","2","42846.9984671952","22","0","58"
"2173","uce-7107.nexus","uce-7107.treefile","1765","714","0.404532577903683","100","2","34219.7900350479","10","0","58"
"2174","uce-7108.nexus","uce-7108.treefile","2017","605","0.299950421417947","100","2","41791.0214714546","24","0","58"
"2175","uce-7109.nexus","uce-7109.treefile","1907","788","0.413214472994232","0.001","-3","56868.4965875402","18","0","58"
"2176","uce-711.nexus","uce-711.treefile","2010","677","0.33681592039801","100","2","60066.5133129024","30","0","58"
"2177","uce-7117.nexus","uce-7117.treefile","1183","275","0.232459847844463","100","2","35823.4035814037","42","0","58"
"2178","uce-712.nexus","uce-712.treefile","1798","657","0.365406006674082","0.001","-3","50180.4778611125","26","0","58"
"2179","uce-7122.nexus","uce-7122.treefile","1541","484","0.314081765087605","100","2","31146.3751858566","24","0","58"
"2180","uce-7125.nexus","uce-7125.treefile","1632","500","0.306372549019608","100","2","38878.8222058248","22","0","58"
"2181","uce-7129.nexus","uce-7129.treefile","1307","545","0.416985462892119","100","2","34311.7965101434","26","0","58"
"2182","uce-7131.nexus","uce-7131.treefile","1508","851","0.564323607427056","100","2","28879.9065060752","8","0","58"
"2183","uce-7133.nexus","uce-7133.treefile","1653","795","0.480943738656987","1","0","40051.4502323659","22","0","58"
"2184","uce-7144.nexus","uce-7144.treefile","1609","741","0.460534493474208","100","2","34041.4599326055","14","0","58"
"2185","uce-7147.nexus","uce-7147.treefile","1678","788","0.469606674612634","100","2","39995.1174986931","16","0","58"
"2186","uce-7157.nexus","uce-7157.treefile","2054","473","0.230282375851996","100","2","55270.8935385314","12","0","58"
"2187","uce-7159.nexus","uce-7159.treefile","1700","723","0.425294117647059","100","2","36458.4952312377","26","0","58"
"2188","uce-7160.nexus","uce-7160.treefile","1885","478","0.253580901856764","1","0","58708.4408973649","30","0","58"
"2189","uce-7167.nexus","uce-7167.treefile","1862","691","0.371106337271751","100","2","44814.7562722463","16","0","58"
"2190","uce-7168.nexus","uce-7168.treefile","1943","719","0.37004632012352","100","2","51352.6844490828","20","0","58"
"2191","uce-717.nexus","uce-717.treefile","1789","774","0.432643935159307","100","2","38995.8487861064","20","0","58"
"2192","uce-7170.nexus","uce-7170.treefile","1444","667","0.46191135734072","100","2","27157.1762014731","28","0","58"
"2193","uce-7183.nexus","uce-7183.treefile","1964","759","0.386456211812627","100","2","57594.2952714513","20","0","58"
"2194","uce-7184.nexus","uce-7184.treefile","1660","924","0.556626506024096","100","2","32172.8323895306","24","0","58"
"2195","uce-7188.nexus","uce-7188.treefile","1548","581","0.375322997416021","0.001","-3","37536.3131242299","36","0","58"
"2196","uce-7190.nexus","uce-7190.treefile","1725","798","0.462608695652174","0.001","-3","47283.5521194465","14","0","58"
"2197","uce-7191.nexus","uce-7191.treefile","1941","1033","0.53219989696033","100","2","46825.1136402806","24","0","58"
"2198","uce-7192.nexus","uce-7192.treefile","1998","727","0.363863863863864","100","2","52281.3744546053","24","0","58"
"2199","uce-7195.nexus","uce-7195.treefile","1886","665","0.352598091198303","100","2","44808.2907035266","18","0","58"
"2200","uce-72.nexus","uce-72.treefile","1594","609","0.382057716436637","100","2","39129.3076461932","28","0","58"
"2201","uce-720.nexus","uce-720.treefile","1465","523","0.356996587030717","100","2","39917.6643034897","28","0","58"
"2202","uce-7209.nexus","uce-7209.treefile","2119","365","0.172251061821614","100","2","60371.1726286564","32","0","58"
"2203","uce-7211.nexus","uce-7211.treefile","1619","736","0.454601605929586","100","2","32085.4678348571","28","0","58"
"2204","uce-7212.nexus","uce-7212.treefile","1490","519","0.348322147651007","0.001","-3","35702.0067493841","28","0","58"
"2205","uce-7213.nexus","uce-7213.treefile","1637","622","0.379963347587049","0.001","-3","44938.9067769874","18","0","58"
"2206","uce-7218.nexus","uce-7218.treefile","1964","700","0.356415478615071","100","2","45697.6936593033","18","0","58"
"2207","uce-7219.nexus","uce-7219.treefile","1104","359","0.32518115942029","100","2","29176.2029804855","34","0","58"
"2208","uce-7221.nexus","uce-7221.treefile","1898","666","0.350895679662803","0.001","-3","58289.2742967706","20","0","58"
"2209","uce-7223.nexus","uce-7223.treefile","2000","641","0.3205","0.001","-3","65754.8179528696","24","0","58"
"2210","uce-7224.nexus","uce-7224.treefile","1953","513","0.262672811059908","100","2","60268.4383733752","22","0","58"
"2211","uce-7227.nexus","uce-7227.treefile","1992","770","0.386546184738956","100","2","36300.0620118039","22","0","58"
"2212","uce-7229.nexus","uce-7229.treefile","1923","514","0.267290691627665","100","2","52650.5792345582","16","0","58"
"2213","uce-7231.nexus","uce-7231.treefile","1989","845","0.42483660130719","100","2","54868.6025386629","14","0","58"
"2214","uce-7234.nexus","uce-7234.treefile","1489","662","0.444593687038281","100","2","39106.2842443548","28","0","58"
"2215","uce-7235.nexus","uce-7235.treefile","2057","676","0.328633932912008","100","2","52783.1348700683","14","0","58"
"2216","uce-7237.nexus","uce-7237.treefile","1818","606","0.333333333333333","100","2","53308.9370407882","26","0","58"
"2217","uce-7245.nexus","uce-7245.treefile","1947","865","0.44427324088341","0.001","-3","52707.672007769","16","0","58"
"2218","uce-725.nexus","uce-725.treefile","2095","274","0.130787589498807","100","2","72864.9394194885","42","0","58"
"2219","uce-7252.nexus","uce-7252.treefile","1957","756","0.386305569749617","100","2","49656.3305497904","24","0","58"
"2220","uce-7255.nexus","uce-7255.treefile","1914","644","0.336468129571578","100","2","46432.8341982546","24","0","58"
"2221","uce-7263.nexus","uce-7263.treefile","1686","849","0.50355871886121","100","2","38534.1462443364","22","0","58"
"2222","uce-7266.nexus","uce-7266.treefile","1662","652","0.392298435619735","100","2","41301.3271908933","24","0","58"
"2223","uce-7269.nexus","uce-7269.treefile","1893","745","0.393555203380877","100","2","50684.6466849269","14","0","58"
"2224","uce-727.nexus","uce-727.treefile","1778","283","0.159167604049494","100","2","49805.4606323688","36","0","58"
"2225","uce-7276.nexus","uce-7276.treefile","1949","873","0.44792201128784","100","2","44983.9433740257","26","0","58"
"2226","uce-7281.nexus","uce-7281.treefile","1654","403","0.243651753325272","100","2","40289.9096453218","22","0","58"
"2227","uce-7288.nexus","uce-7288.treefile","1826","660","0.36144578313253","0.001","-3","53653.2459710516","20","0","58"
"2228","uce-7289.nexus","uce-7289.treefile","2038","575","0.282139352306183","0.001","-3","64408.8957930543","18","0","58"
"2229","uce-729.nexus","uce-729.treefile","1668","509","0.30515587529976","1","0","50788.1981911995","24","0","58"
"2230","uce-7291.nexus","uce-7291.treefile","1748","685","0.39187643020595","100","2","44895.9033764825","16","0","58"
"2231","uce-7292.nexus","uce-7292.treefile","1501","679","0.45236508994004","0.001","-3","38509.729642885","16","0","58"
"2232","uce-7294.nexus","uce-7294.treefile","1961","459","0.234064252932177",NA,NA,NA,"24",NA,"58"
"2233","uce-7295.nexus","uce-7295.treefile","1970","677","0.343654822335025","100","2","48217.3246692658","16","0","58"
"2234","uce-7296.nexus","uce-7296.treefile","1772","720","0.406320541760722","100","2","44603.2604156191","24","0","58"
"2235","uce-7297.nexus","uce-7297.treefile","2049","693","0.338213762811127","0.001","-3","61766.1180852613","26","0","58"
"2236","uce-7298.nexus","uce-7298.treefile","1834","708","0.386041439476554","100","2","50685.2446406884","20","0","58"
"2237","uce-730.nexus","uce-730.treefile","1506","286","0.189907038512616",NA,NA,NA,"46",NA,"58"
"2238","uce-7303.nexus","uce-7303.treefile","1954","913","0.467246673490276","0.001","-3","58856.2607260351","12","0","58"
"2239","uce-7304.nexus","uce-7304.treefile","1923","698","0.362974518980759","100","2","48471.3560279936","28","0","58"
"2240","uce-7308.nexus","uce-7308.treefile","1763","867","0.491775382870108","100","2","44427.0950862782","12","0","58"
"2241","uce-7310.nexus","uce-7310.treefile","1230","590","0.479674796747967","1","0","22465.0104773717","14","0","58"
"2242","uce-7314.nexus","uce-7314.treefile","1637","679","0.414783139890043","100","2","44541.9806249978","22","0","58"
"2243","uce-7317.nexus","uce-7317.treefile","2005","687","0.342643391521197","100","2","54389.2658500425","24","0","58"
"2244","uce-7320.nexus","uce-7320.treefile","1663","585","0.351773902585689","0.001","-3","45319.5673663149","30","0","58"
"2245","uce-7324.nexus","uce-7324.treefile","1882","644","0.342189160467588","0.001","-3","58807.4409872282","24","0","58"
"2246","uce-7330.nexus","uce-7330.treefile","1705","513","0.300879765395894","1","0","54127.2333132881","30","0","58"
"2247","uce-7331.nexus","uce-7331.treefile","1857","834","0.449111470113086","0.001","-3","53569.2926788549","12","0","58"
"2248","uce-7336.nexus","uce-7336.treefile","1947","980","0.503338469440164","100","2","36703.2924404881","12","0","58"
"2249","uce-734.nexus","uce-734.treefile","1937","867","0.447599380485287","1","0","51384.9145625869","24","0","58"
"2250","uce-7340.nexus","uce-7340.treefile","2008","859","0.427788844621514","1","0","47664.110564902","26","0","58"
"2251","uce-7342.nexus","uce-7342.treefile","1825","864","0.473424657534247","100","2","45319.4645712105","16","0","58"
"2252","uce-7344.nexus","uce-7344.treefile","1753","834","0.475755847119224","100","2","32018.3392524042","16","0","58"
"2253","uce-7349.nexus","uce-7349.treefile","1658","814","0.490952955367913","1","0","46353.0062892386","24","0","58"
"2254","uce-7350.nexus","uce-7350.treefile","1661","511","0.307645996387718","100","2","44170.3130692979","26","0","58"
"2255","uce-7353.nexus","uce-7353.treefile","1867","823","0.440814140332084","100","2","43328.0636364502","20","0","58"
"2256","uce-7357.nexus","uce-7357.treefile","1908","691","0.362159329140461","0.001","-3","53017.0722148497","16","0","58"
"2257","uce-7358.nexus","uce-7358.treefile","1921","758","0.394586153045289","0.001","-3","62798.734632667","30","0","58"
"2258","uce-7361.nexus","uce-7361.treefile","1843","785","0.425935973955507","100","2","48804.0975077013","24","0","58"
"2259","uce-7362.nexus","uce-7362.treefile","1606","771","0.480074719800747","100","2","40604.3045084124","20","0","58"
"2260","uce-7363.nexus","uce-7363.treefile","1952","933","0.47797131147541","100","2","51612.3948113792","26","0","58"
"2261","uce-7369.nexus","uce-7369.treefile","1923","893","0.464378575143006","0.001","-3","57208.7697291353","22","0","58"
"2262","uce-737.nexus","uce-737.treefile","1883","795","0.422198619224642","100","2","37461.9332106454","18","0","58"
